timestamp_ns,bundle_generation,trajectory_time_s,analytic_role,NavigationCommand_role,recovery_state,safety_suffix_active,planner_position,planner_velocity,planner_acceleration,planner_jerk,LIO_position,LIO_velocity,PX4_input_trajectory_position,PX4_input_trajectory_velocity,PX4_input_trajectory_acceleration,PX4_effective_position_setpoint,PX4_effective_velocity_setpoint,PX4_effective_acceleration_setpoint,PX4_position,PX4_velocity,aligned_lio_tracking_error_m,px4_tracking_error_m,frame_position_residual_m,frame_velocity_residual_mps,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,command_gap_ms,setpoint_gap_ms,external_mode_output_state,external_mode_reason,lio_source_age_ms,ground_truth_source_age_ms,px4_state_source_age_ms,px4_setpoint_source_age_ms,planner_speed_mps,planner_acceleration_mps2,planner_lateral_acceleration_mps2,planner_jerk_mps3,lio_gt_position_error_m,lio_gt_velocity_error_mps,px4_gt_position_error_m,px4_gt_velocity_error_mps,relative_time_from_T_cross_s
25784000000,1,1.824,MAIN,MAIN,TRACK_MAIN,False,"[0.06517212757665727,-0.18670216305463128,2.9641225867651393]","[0.45969271418105795,0.028045894087306192,0.02186701806829374]","[0.4206386584505545,0.012458743381622549,-0.019788859397435]","[-0.08541656485207344,0.002273276185315508,0.001542752982970184]","[0.0055271811279760785,-0.21017997746576292,2.934368667464562]","[0.4907690354074404,0.037581657360777454,0.040053938779233626]","[0.229765072,-0.0238661915,3.01826191]","[0.459692717,0.0280458946,0.0218670182]","[0.420638651,0.0124587435,-0.0197888594]","[0.2206655852496624,-0.02442432288080454,3.017820179462433]","[0.5006872341036797,0.02775434870272875,0.0345903504639864]","[0.4679865092039108,-0.012126301415264606,-0.02251553488895297]","[0.18964903056621552,-0.024252256378531456,3.005533218383789]","[0.4784514307975769,0.03834446892142296,0.022542566061019897]",0.07066840255824988,0.2088044826338768,0.13431182345791423,0.02964689557102056,0.642765915653711,0.6297465503666119,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,16.0,12.0,12.0,0.4610662968874469,0.4212881439418664,0.04184505321412535,0.08546073614537646,0.13726665679070896,0.02530598069107278,0.13431182345791423,0.02964689557102056,-4.544
25800000000,1,1.84,MAIN,MAIN,TRACK_MAIN,False,"[0.0725809929752258,-0.1862518325091697,2.9644699271955175]","[0.46641163312516243,0.028245517215315947,0.02155060931241324]","[0.4192033557036935,0.012493663239211012,-0.019761266089031525]","[-0.09398670381167379,0.0020916346068915763,0.0019061250520890447]","[0.013471494214920762,-0.20959254003341415,2.934530522522024]","[0.500349060277357,0.03798975486779677,0.04050188386708675]","[0.23717393,-0.0234158617,3.01860929]","[0.46641162,0.028245518,0.0215506088]","[0.419203341,0.0124936635,-0.0197612662]","[0.2298189029097557,-0.02386459708213806,3.0182594060897827]","[0.5110436379909515,0.027985572814941406,0.03447848558425903]","[0.4738960564136505,-0.010842527728527784,-0.021729080006480217]","[0.20150627195835114,-0.023396121338009834,3.005763053894043]","[0.4905466139316559,0.038159627467393875,0.022282447665929794]",0.07025019162699865,0.21177542948718442,0.13732779538895756,0.03171470370704628,0.6545614526219575,0.6321021112947061,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,20.0,12.0,12.0,0.4677628133135191,0.4198547995340933,0.0411189706135745,0.09402929725051785,0.13708274685892988,0.026885040368378185,0.13732779538895756,0.03171470370704628,-4.528
25816000000,1,1.856,MAIN,MAIN,TRACK_MAIN,False,"[0.08009717151752326,-0.18579830364798977,2.964812208865511]","[0.4731064927356811,0.028445675793326162,0.021234688486466955]","[0.4176313995710975,0.012525673574260198,-0.019727872915358848]","[-0.10249766164241769,0.001909596487319789,0.00226771226782585]","[0.020825554705340872,-0.20999544441029172,2.935019433856169]","[0.5078925905414193,0.03586449223899758,0.04122175418185968]","[0.244690105,-0.0229623318,3.01895165]","[0.473106503,0.028445676,0.0212346893]","[0.417631388,0.012525674,-0.0197278727]","[0.23905297368764877,-0.023302479181438684,3.0186948776245117]","[0.5213769674301147,0.028225517831742764,0.03436697646975517]","[0.479654423892498,-0.009645556332543492,-0.020867684856057167]","[0.20150627195835114,-0.023396121338009834,3.005763053894043]","[0.4905466139316559,0.038159627467393875,0.022282447665929794]",0.07061328220213328,0.20686133084132918,0.13172791874216372,0.02959689169838743,0.666327160824242,0.6343680837896346,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,16.0,12.0,12.0,0.4744363202107459,0.4182846726524499,0.040402749064916546,0.10254052720674678,0.13798261943024465,0.025057780440396592,0.13172791874216372,0.02959689169838743,-4.512
25832000000,1,1.872,MAIN,MAIN,TRACK_MAIN,False,"[0.08772026080356811,-0.18534156827657025,2.9651494403231364]","[0.47977511428060143,0.028646323220931278,0.020919348153748647]","[0.41592376447185353,0.012554768550295069,-0.019688709574423157]","[-0.11094600743161331,0.0017272252527339516,0.0026273724355511396]","[0.02792953123291405,-0.21091563247514378,2.935676880774631]","[0.5135049902975349,0.03229918469487742,0.042107854665407334]","[0.252313197,-0.0225055981,3.01928878]","[0.479775101,0.0286463238,0.020919349]","[0.415923774,0.0125547685,-0.0196887087]","[0.2459606205423673,-0.022886209500332672,3.019007841746012]","[0.5256942212581635,0.028193518208960693,0.03424620069563389]","[0.46829654276371,-0.009056701945761839,-0.01985391601920128]","[0.20958200097084045,-0.0228347796946764,3.005908966064453]","[0.498492032289505,0.03801384195685387,0.021996386349201202]",0.07139745001443712,0.20717161724148703,0.1318026434057202,0.030072932022711617,0.6738143576933447,0.6243977745304373,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,12.0,20.0,20.0,0.4810845988433012,0.41657873847628774,0.03969617168784668,0.11099055346291581,0.1394279906245293,0.02121895441992387,0.1318026434057202,0.030072932022711617,-4.496
25848000000,1,1.8880000000000001,MAIN,MAIN,TRACK_MAIN,False,"[0.0954498237007254,-0.18488161894670024,2.965481631593529]","[0.48641533505541595,0.028847412812435975,0.02060468038427246]","[0.4140814792773182,0.012580943341013178,-0.01964380802257481]","[-0.11932836555773518,0.001544583748573019,0.00298496545685115]","[0.03619377523257111,-0.21041146465709554,2.9358602382866392]","[0.5209381871934907,0.03193040768994306,0.042630154060458704]","[0.260042757,-0.0220456477,3.01962113]","[0.486415327,0.0288474131,0.0206046812]","[0.414081484,0.0125809433,-0.0196438078]","[0.251042681435744,-0.022581720414261024,3.0192325909932456]","[0.5253965556621552,0.02795019590606292,0.03412148542702198]","[0.443386510014534,-0.00885753178348144,-0.019258353859186172]","[0.2219485193490982,-0.022000959143042564,3.006117820739746]","[0.5103482604026794,0.0376909002661705,0.021776238456368446]",0.07099633260597547,0.2101983092394933,0.13481153423600634,0.031298917699424264,0.6780459337717701,0.6049662978654723,16.0,16.0,NOT_RECORDED,NOT_RECORDED,20.0,12.0,20.0,20.0,0.4877054482541503,0.4147380267222547,0.038999028064543646,0.1193756867390317,0.1393474445774689,0.020672141938991917,0.13481153423600634,0.031298917699424264,-4.48
25864000000,1,1.9040000000000001,MAIN,MAIN,TRACK_MAIN,False,"[0.10328538860707807,-0.18441844895771486,2.965808794170755]","[0.4930250092472764,0.02904889781294349,0.020290776718907843]","[0.4121056264264674,0.012604194120993544,-0.01959320244096924]","[-0.12764141569043363,0.001361734239580933,0.0033403533295280237]","[0.044609087746432005,-0.2099048499922551,2.9360468643679134]","[0.5287000047902768,0.03233927847952242,0.0429605276499285]","[0.267878324,-0.0215824787,3.01994824]","[0.493025005,0.0290488973,0.0202907771]","[0.41210562,0.0126041938,-0.0195932016]","[0.2581103667616844,-0.022160635329782963,3.0195380449295044]","[0.529536783695221,0.027942278888076544,0.03400343656539917]","[0.4319602996110916,-0.00812385487370193,-0.018829957582056522]","[0.2303585261106491,-0.021453984081745148,3.006251335144043]","[0.5180858969688416,0.0374850258231163,0.021702023223042488]",0.0705566253867894,0.21057207366526245,0.13495749426817188,0.03181230335029232,0.685374300356704,0.594919069615176,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,16.0,12.0,12.0,0.4942966860371212,0.41276362076094303,0.03831111415115447,0.1276923775327385,0.13923170450179084,0.02122562884170597,0.13495749426817188,0.03181230335029232,-4.464
25880000000,1,1.9200000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.11122644972851331,-0.18395205235747486,2.966130941009069]","[0.49960200878500394,0.02925073141429544,0.019977728134050857]","[0.409997341041228,0.012624518056405494,-0.019536929202027122]","[-0.1358818927905343,0.0011787384098067028,0.003693400147599793]","[0.05315427604633978,-0.20939328721547668,2.936234927718804]","[0.5378659621547829,0.03268675267016768,0.043306974237209354]","[0.275819391,-0.0211160816,3.02027035]","[0.49960202,0.0292507317,0.0199777279]","[0.409997344,0.012624518,-0.0195369292]","[0.2679310739040375,-0.021580864675343037,3.019945740699768]","[0.5397219061851501,0.028256932273507118,0.033886903896927834]","[0.4377327859401703,-0.006513694301247597,-0.018603743985295296]","[0.2432193011045456,-0.0206515584141016,3.006448745727539]","[0.5297063589096069,0.0371762253344059,0.021673649549484253]",0.07009568744169824,0.2138099378275989,0.1381979574785554,0.033576175311526006,0.6968847824478578,0.5963666598128854,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,20.0,12.0,12.0,0.5008561491003983,0.41065665673367396,0.03763223218835342,0.13593718923542336,0.13909957964731906,0.023127275329850393,0.1381979574785554,0.033576175311526006,-4.448
25896000000,1,1.9360000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.11927246736929431,-0.1834824239430924,2.9664480865135987]","[0.5061442241749359,0.02945286677086295,0.019665625006832284]","[0.4077578100418294,0.012641913295717646,-0.019475026835895325]","[-0.14404658711002982,0.0009956573626044322,0.004043972101300308]","[0.061831389828099784,-0.2088797021060192,2.936424378276283]","[0.5464688444190691,0.03289017066284571,0.043690217043386916]","[0.283865422,-0.0206464529,3.02058744]","[0.506144226,0.0294528659,0.0196656249]","[0.407757819,0.0126419133,-0.0194750261]","[0.27851879596710205,-0.020958999482293923,3.0203752517700195]","[0.5514394442240397,0.028660858049988747,0.033768263955911]","[0.44805775582790375,-0.004635030714174111,-0.01834807513902585]","[0.2432193011045456,-0.0206515584141016,3.006448745727539]","[0.5297063589096069,0.0371762253344059,0.021673649549484253]",0.06961265821313008,0.20851081770369637,0.13219737940934131,0.031905858519853725,0.7094473429768937,0.6009038176595529,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,16.0,20.0,20.0,0.5073816944210535,0.40841832266947076,0.03696219061206449,0.14410678090217413,0.1389896389169001,0.02374936114862614,0.13219737940934131,0.031905858519853725,-4.432
25912000000,1,1.9520000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.1274228682358932,-0.18300955926140475,2.9667602465304803]","[0.5126495653226204,0.02965525701518908,0.01935455708086243]","[0.4053882712621365,0.012656378960406646,-0.019407535996907106]","[-0.15213234419209176,0.0008125516206332235,0.004391937477079347]","[0.07059047012541049,-0.20883152886662887,2.9353556265867815]","[0.5538771581644186,0.031900205511985844,0.04216990054778293]","[0.292015821,-0.0201735888,3.02089977]","[0.512649536,0.0296552572,0.0193545576]","[0.405388266,0.0126563786,-0.0194075368]","[0.28931641578674316,-0.02033067091057698,3.0207948684692383]","[0.563188632329305,0.029088499024510384,0.033644008139769234]","[0.4593360871076584,-0.0026491728300849595,-0.017857579824825127]","[0.2563648819923401,-0.019867023453116417,3.006641387939453]","[0.540944516658783,0.036836110055446625,0.021514657884836197]",0.0698780777003037,0.21173576774274314,0.13536627528729828,0.03298820073893735,0.7220097058411916,0.6061402530017569,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,12.0,20.0,20.0,0.513871199790283,0.40604985760219675,0.0363008039653147,0.15219789586035623,0.13958481344422688,0.023698530265243566,0.13536627528729828,0.03298820073893735,-4.416
25928000000,1,1.9680000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.13567704575385794,-0.1825334546092001,2.9670674383364584]","[0.5191159623403607,0.029857855273482666,0.019044613432512306]","[0.40289001256499485,0.012667915135666181,-0.019334499430042815]","[-0.16013606487105903,0.0006294811258572876,0.00473716665760248]","[0.07932954930986355,-0.21018071012353923,2.9305095438061874]","[0.5607951314213371,0.027700862925479828,0.03484459048795525]","[0.300269991,-0.0196974836,3.02120686]","[0.519115984,0.0298578553,0.0190446135]","[0.402890027,0.0126679149,-0.0193344988]","[0.2982064485549927,-0.019816509913653135,3.021130084991455]","[0.5702280551195145,0.029303859919309616,0.03351423889398575]","[0.45647982507944107,-0.0009428777266293764,-0.017684181220829487]","[0.2652836740016937,-0.019352253526449203,3.006770133972168]","[0.5484331250190735,0.03654751181602478,0.021506570279598236]",0.07263532711750893,0.21213742365109386,0.13551226601832947,0.03332846907442665,0.7312169866172757,0.6011824992515664,16.0,16.0,NOT_RECORDED,NOT_RECORDED,20.0,12.0,12.0,12.0,0.5203225645490352,0.4035525506879079,0.035647892812097653,0.16020735397233715,0.14242748939814423,0.02648737615865564,0.13551226601832947,0.03332846907442665,-4.4
25944000000,1,1.9840000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.14403436039748585,-0.1820541070331953,2.967369680627937]","[0.5255413663405991,0.030060614680963393,0.01873588243773168]","[0.40026437095757283,0.012676522861115792,-0.01925596193739048]","[-0.16805470527244604,0.0004465052395458517,0.005079532121751114]","[0.08836975404737296,-0.20974236451539946,2.9305603316023725]","[0.5679335341475216,0.028368836094025095,0.03519661292528467]","[0.308627307,-0.0192181356,3.02150917]","[0.525541365,0.0300606154,0.0187358819]","[0.400264382,0.0126765231,-0.0192559622]","[0.3002699911594391,-0.019697483628988266,3.021206855773926]","[0.5614216327667236,0.028767445124685764,0.03338620811700821]","[0.4087269529700279,-0.0025105495005846024,-0.017693256959319115]","[0.2743270695209503,-0.018843306228518486,3.00689697265625]","[0.5557538866996765,0.03643234446644783,0.021510111168026924]",0.07225037147447531,0.2125473179438573,0.13567412944877694,0.03380919251286535,0.7292774318907495,0.566081994517231,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,16.0,12.0,12.0,0.5267337103137235,0.4009277403224228,0.035003283654043094,0.16813204625446496,0.14238149824335314,0.026845270678706856,0.13567412944877694,0.03380919251286535,-4.384
25960000000,1,2.0,MAIN,MAIN,TRACK_MAIN,False,"[0.1524941400320785,-0.1815715143297703,2.9676669935095163]","[0.5319237502151493,0.030263488397058367,0.018428451739403627]","[0.39751273170669804,0.012682204121509756,-0.019171970344606278]","[-0.17588527681294175,0.0002636827422732137,0.005418908444622665]","[0.09752192182496744,-0.20929678206668997,2.930614451271365]","[0.5756251473966209,0.028884712269633128,0.035597442196668626]","[0.317087084,-0.0187355429,3.02180648]","[0.531923771,0.0302634891,0.0184284523]","[0.397512734,0.0126822041,-0.01917197]","[0.308678537607193,-0.019216513261198997,3.021506667137146]","[0.5666978359222412,0.028932292014360428,0.03325038403272629]","[0.4011729955673218,-0.0018718987703323364,-0.01745832059532404]","[0.2881260812282562,-0.018085213378071785,3.0070886611938477]","[0.5666695833206177,0.03617038205265999,0.021396221593022346]",0.07185767970094847,0.21605060044935448,0.1391492937724525,0.03550555712582954,0.7371790273023828,0.5583681189984,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,20.0,12.0,12.0,0.5331025816917593,0.3981768132591291,0.03436680885062144,0.17596893105569777,0.1423231685908621,0.027733731023541267,0.1391492937724525,0.03550555712582954,-4.368
25976000000,1,2.012,MAIN,MAIN,TRACK_MAIN,False,"[0.15890579487670356,-0.18120743928423366,2.9678867561273874]","[0.5366810994243288,0.030415690543343105,0.018198784327237847]","[0.39536717638238605,0.012684546296111113,-0.019105426688617325]","[-0.1816986436409822,0.0001267015635731351,0.005671404794087207]","[0.10679350173497018,-0.20884411867766092,2.9306721948705383]","[0.5837077103859492,0.029397351591728273,0.03600295153124499]","[0.323498726,-0.0183714684,3.02202606]","[0.536681116,0.0304156914,0.0181987844]","[0.395367175,0.0126845464,-0.019105427]","[0.3186899945139885,-0.01864452427253127,3.0218613743782043]","[0.575453594326973,0.029278498142957687,0.03311156202107668]","[0.4036204442381859,-0.0003322996199131012,-0.01731147849932313]","[0.2881260812282562,-0.018085213378071785,3.0070886611938477]","[0.5666695833206177,0.03617038205265999,0.021396221593022346]",0.06974525585245789,0.2117629154271303,0.13277160685512052,0.03398200372614008,0.7464291446549629,0.5574362228916756,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,16.0,12.0,12.0,0.5378502695560579,0.39603171489701816,0.03389469333504224,0.18178717772878605,0.14228144969448614,0.028450795255902005,0.13277160685512052,0.03398200372614008,-4.352
25992000000,1,2.032,MAIN,MAIN,TRACK_MAIN,False,"[0.16971824483017312,-0.18059658847120744,2.9682469184299105]","[0.5445514626276058,0.030669391603974604,0.017817837946188277]","[0.39163723733226863,0.012684799856074938,-0.018987822077870933]","[-0.1912705354338694,-0.00010126986633321282,0.006088202448002841]","[0.11618500174892726,-0.2083846370237378,2.9307340622311577]","[0.5916677140113369,0.02983887835374106,0.036381747375443814]","[0.334311187,-0.0177606177,3.02238631]","[0.544551492,0.0306693912,0.0178178381]","[0.391637236,0.0126847997,-0.0189878214]","[0.32676127056280774,-0.018187604223688442,3.022133231163025]","[0.579405297835668,0.02942192368209362,0.03296739545961221]","[0.3928057750066121,0.0012164775592585404,-0.017558907469113667]","[0.29747381806373596,-0.0175943486392498,3.0072174072265625]","[0.57379549741745,0.035909805446863174,0.021493643522262573]",0.0710295581947533,0.21073660260980115,0.13288740146239347,0.03408160533862673,0.7543531511263245,0.5461281798732878,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,12.0,20.0,20.0,0.5457053988923871,0.39230239254929516,0.03311762058610256,0.19136743241678503,0.14222646154141233,0.02895201222291011,0.13288740146239347,0.03408160533862673,-4.336
26008000000,1,2.048,MAIN,MAIN,TRACK_MAIN,False,"[0.1784810659311995,-0.1801042546513778,2.9685295776084764]","[0.5507928526609205,0.030872327669374082,0.017514826185437968]","[0.3885163860787568,0.012681722941808408,-0.01888776887121798]","[-0.19881952180353746,-0.0002832853199931009,0.006417879759785392]","[0.1256899887176076,-0.20791870655552125,2.93080076095838]","[0.59864040084713,0.029924681003108206,0.036715169392987274]","[0.343073994,-0.0172682833,3.02266908]","[0.550792873,0.0308723282,0.0175148267]","[0.388516396,0.0126817226,-0.0188877694]","[0.33981144924958545,-0.01745214747885863,3.0225619077682495]","[0.5941526393095652,0.030109575018286705,0.032807220394412674]","[0.41297392050425213,0.00448399983967344,-0.017387489477793377]","[0.31170961260795593,-0.016874389722943306,3.0074167251586914]","[0.5842505693435669,0.03545674309134483,0.02141525037586689]",0.07059748702266906,0.21425695951064888,0.13631665383152047,0.03491214965443036,0.7687184747813282,0.555905218070619,16.0,16.0,NOT_RECORDED,NOT_RECORDED,20.0,12.0,20.0,20.0,0.5519353551770223,0.3891819062615874,0.0325046004777124,0.19892328089334063,0.1421568123528473,0.028796387431079436,0.13631665383152047,0.03491214965443036,-4.32
26024000000,1,2.064,MAIN,MAIN,TRACK_MAIN,False,"[0.1873433446671927,-0.17960867437254024,2.9688074016301536]","[0.556983347018745,0.03107519122189663,0.01721345732787985]","[0.38527554315255835,0.012675736767028455,-0.018782468431950358]","[-0.20626903789079276,-0.0004649180692665065,0.0067440871928387165]","[0.13414473852879888,-0.2089751051168319,2.931921710091365]","[0.6019598896591714,0.02637339359840259,0.038099469582902286]","[0.351936281,-0.0167727042,3.02294683]","[0.556983352,0.0310751908,0.0172134582]","[0.385275543,0.012675737,-0.0187824685]","[0.3430739939212799,-0.017268283292651176,3.0226690769195557]","[0.587007462978363,0.029754345770925283,0.03266704082489014]","[0.3713236153125763,0.004157700575888157,-0.01712801866233349]","[0.321338027715683,-0.016405818983912468,3.0075502395629883]","[0.5910670757293701,0.03521774336695671,0.021320804953575134]",0.07108469026465476,0.21468757435714952,0.13648003713453719,0.03516431417596907,0.7678015203378068,0.524565223588894,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,16.0,12.0,12.0,0.5581150593550221,0.3859413162314746,0.031899101304795625,0.2063797830536437,0.14348324957953223,0.024765887508598285,0.13648003713453719,0.03516431417596907,-4.304
26040000000,1,2.076,MAIN,MAIN,TRACK_MAIN,False,"[0.1940548248663332,-0.17923485956851987,2.969012612740148]","[0.5615916693323828,0.031227263324899442,0.016988559108629515]","[0.3827671352974399,0.012669341853109374,-0.018700083489696984]","[-0.2117892639904101,-0.0006008578460673783,0.0069863964350060405]","[0.14354838198432612,-0.2089427035895428,2.9322784036691036]","[0.6082322965976977,0.025732096495069634,0.03857156682504666]","[0.358647764,-0.0163988881,3.02315211]","[0.561591685,0.0312272627,0.0169885587]","[0.382767141,0.0126693416,-0.0187000837]","[0.3508608788251877,-0.016833585686981678,3.0229105949401855]","[0.5894851684570312,0.029891825281083584,0.03251143544912338]","[0.3565707355737686,0.005145442672073841,-0.01672434527426958]","[0.3359932005405426,-0.015717392787337303,3.00775146484375]","[0.6012593507766724,0.03487010672688484,0.02112135849893093]",0.06915821632348595,0.21996627717419068,0.14014135010788772,0.03651975909049365,0.7725327580548994,0.5119777353533176,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,20.0,12.0,12.0,0.5627156974697635,0.3834330257154712,0.03144982848688003,0.21190531637242577,0.14378842789001975,0.02439885740555711,0.14014135010788772,0.03651975909049365,-4.288
26056000000,1,2.096,MAIN,MAIN,TRACK_MAIN,False,"[0.20536292625464758,-0.17860778131019311,2.9693486533544804]","[0.5692040467924038,0.0314805149134083,0.016615981431273217]","[0.37844037841485195,0.01265506380956138,-0.018556353439523686]","[-0.22085886599943194,-0.0008268125269502912,0.007385634743679821]","[0.1533405579201591,-0.20854405488529512,2.9323820576612185]","[0.6154346830205323,0.025951445856957613,0.038773004076841935]","[0.369955868,-0.01577181,3.02348804]","[0.569204032,0.0314805135,0.0166159812]","[0.37844038,0.0126550635,-0.0185563527]","[0.36147478967905045,-0.016242118552327156,3.023236095905304]","[0.5980025678873062,0.030333997681736946,0.03234619088470936]","[0.35910365730524063,0.0070691334549337626,-0.01636170456185937]","[0.3359932005405426,-0.015717392787337303,3.00775146484375]","[0.6012593507766724,0.03487010672688484,0.02112135849893093]",0.07049139294865459,0.21230243324892784,0.1333947554571082,0.03507232272397958,0.7834063190019547,0.509080052931562,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,16.0,12.0,12.0,0.5703160181364247,0.3791063292900462,0.0307101137367071,0.22098386798605188,0.14376656207551808,0.024949982633125384,0.1333947554571082,0.03507232272397958,-4.272
26072000000,1,2.112,MAIN,MAIN,TRACK_MAIN,False,"[0.2145184793755022,-0.1781024738186235,2.9696121389400454]","[0.5752305173244194,0.03168288240976319,0.016320038623627634]","[0.3748494111643352,0.01264039282786973,-0.018435657200629924]","[-0.22799391963943594,-0.0010069642232463927,0.007700751262468358]","[0.1632392804088407,-0.20813985546496908,2.932488678915527]","[0.6223821235558352,0.02621063668532044,0.03898441523635115]","[0.379111409,-0.0152665032,3.0237515]","[0.575230539,0.0316828825,0.0163200386]","[0.374849409,0.0126403924,-0.018435657]","[0.371481791138649,-0.015687592172374327,3.023531953493754]","[0.6048183639844259,0.030717384070158005,0.03218041049937407]","[0.3576313902934392,0.008916706778109074,-0.016217307498057682]","[0.3458988070487976,-0.01526542380452156,3.0078868865966797]","[0.6077973246574402,0.034622080624103546,0.0210652407258749]",0.07007104842245962,0.21270085017464468,0.133521178099687,0.035196326478230115,0.7920423764492192,0.504109472668501,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,12.0,20.0,20.0,0.576333494393469,0.3755152913497809,0.030126363011094885,0.2281261557548956,0.14373431785962149,0.025193632217947293,0.133521178099687,0.035196326478230115,-4.256
26088000000,1,2.128,MAIN,MAIN,TRACK_MAIN,False,"[0.22376999152883967,-0.1775939304478813,2.9698709051042615]","[0.5811986237594577,0.031884992136135756,0.01602606712473869]","[0.37114515959379385,0.012622844169073348,-0.018309950290573217]","[-0.2350189862342671,-0.0011865131909273244,0.008011950704529286]","[0.17324093875948687,-0.2077289453386842,2.93259906515804]","[0.6287277061021046,0.02691740281881768,0.039125525142278836]","[0.388362944,-0.0147579592,3.02401042]","[0.581198633,0.0318849906,0.0160260666]","[0.371145159,0.0126228444,-0.0183099508]","[0.3775854855775833,-0.015350721000383297,3.0237075885136924]","[0.6029332677523295,0.030703183263540268,0.032033502434690796]","[0.3310820708672206,0.009648335166275501,-0.016013792405525844]","[0.3609571158885956,-0.01461100298911333,3.0080747604370117]","[0.6175693273544312,0.03423851355910301,0.020963367074728012]",0.06964549051599611,0.2164330757888333,0.13713101972138497,0.0359616217371469,0.7946389653907365,0.4829848366698793,16.0,16.0,NOT_RECORDED,NOT_RECORDED,20.0,12.0,20.0,20.0,0.5822931631153639,0.3718108658504518,0.02954960849264958,0.23515850624254842,0.14369030362831983,0.025176784284550096,0.13713101972138497,0.0359616217371469,-4.24
26104000000,1,2.144,MAIN,MAIN,TRACK_MAIN,False,"[0.23311651446422763,-0.17708215569020835,2.9701249840267447]","[0.5871065677336095,0.03208679812913276,0.015734146599390316]","[0.36732940349737686,0.012602427906038932,-0.018179296237847975]","[-0.24193157482116734,-0.0013654058756732944,0.008319126510902598]","[0.18337011330314706,-0.20730664063193477,2.932714833786411]","[0.6352642471144977,0.027668967005698222,0.039272881796683534]","[0.397709459,-0.0142461844,3.02426434]","[0.587106586,0.0320867971,0.0157341473]","[0.367329389,0.012602428,-0.0181792956]","[0.3860500603914261,-0.014885095180943608,3.023945689201355]","[0.605908140540123,0.030945461709052324,0.031883941031992435]","[0.31922639161348343,0.011091619962826371,-0.01570477895438671]","[0.37112414836883545,-0.014186235144734383,3.008190155029297]","[0.6238164305686951,0.033985815942287445,0.020867161452770233]",0.06919352035758954,0.21686434743811434,0.13729184922922846,0.03606464623356079,0.8005333166898675,0.4712448875997558,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,16.0,12.0,12.0,0.5881932062335727,0.3679948351194199,0.028979732563410483,0.2420784151769005,0.14361271899835135,0.025532963208466312,0.13729184922922846,0.03606464623356079,-4.224
26120000000,1,2.16,MAIN,MAIN,TRACK_MAIN,False,"[0.2425570713869166,-0.1765671547719348,2.970374409153541]","[0.5929525796761581,0.03228825459335701,0.015444355682360382]","[0.3634039620823025,0.012579154963856686,-0.01804376025912196]","[-0.24872924972855115,-0.0015435893038594946,0.008622174218844324]","[0.19264319506742783,-0.20745969283964288,2.9305982050423127]","[0.6400867051265066,0.026665869848794262,0.03573826744131591]","[0.40715,-0.0137311835,3.02451372]","[0.592952609,0.0322882533,0.015444356]","[0.363403976,0.0125791552,-0.0180437602]","[0.3977564722299576,-0.014244571328163147,3.0242620706558228]","[0.6154429912567139,0.03153820428997278,0.031726064160466194]","[0.3256692886352539,0.013446965720504522,-0.015316871926188469]","[0.3865656554698944,-0.013571683317422867,3.008352279663086]","[0.6331242918968201,0.03365321457386017,0.020703725516796112]",0.07090761856810662,0.22079020506513072,0.14111727655158507,0.037115932392177704,0.8108517720837256,0.47075286816412326,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,20.0,12.0,12.0,0.5940318352173891,0.3640690210399794,0.028416622994746604,0.24888343501873936,0.14534533339848693,0.02667059009955675,0.14111727655158507,0.037115932392177704,-4.208
