run,source,event,sim_time_ns,observer_steady_ns,px4_boot_us,log_wall_s,nav_state,executor_in_charge,failsafe,result,detail
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,206712000000,92655242973719,206644000,,26,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,211728000000,92661555144097,211756000,,4,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,218532000000,92670047865049,218536000,,26,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,223576000000,92676323369928,223576000,,4,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,231796000000,92686597825522,231796000,,26,1,False,,
external-mode-gui-20260922T021832-256944,runner_event,external_mode_entered,10108000000,92409394686230,,,,,,,{}
external-mode-gui-20260922T021832-256944,runner_event,external_mode_exit_observed,10308000000,92409644624718,,,,,,,{}
external-mode-gui-20260922T021832-256944,runner_event,external_mode_entered,22236000000,92424588674596,,,,,,,{}
external-mode-gui-20260922T021832-256944,runner_event,external_mode_exit_observed,94116000000,92514450655884,,,,,,,{}
external-mode-gui-20260922T021832-256944,runner_event,external_mode_entered,206712000000,92655242924520,,,,,,,{}
