run,profile,infrastructure,run_verdict,metric,clock_domain,scope,n,min,p50,p95,p99,p999,max,mean,over_100_ms
external-mode-gui-20260922T021353-252477,long_open_featured_speed,VALID,FAIL,planning_worker_runtime_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,1348,0.0,0.265,0.426,0.863,21.514,33.257,0.42176335311572705,
external-mode-gui-20260922T021353-252477,long_open_featured_speed,VALID,FAIL,world_source_age_at_command_stamp_ms,ROS source time,per run; diagnostic samples not event-paired,6942,56.0,143.999999,216.0,284.0,364.0,400.0,146.31575865283781,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,COUNTER_LAST_command_publication_deadline_miss_count,counter,last observed cumulative counter,2356,,,,,,0.0,,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,COUNTER_LAST_world_freshness_command_recovery_count,counter,last observed cumulative counter,2356,,,,,,0.0,,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,COUNTER_LAST_world_freshness_command_suspend_count,counter,last observed cumulative counter,2356,,,,,,0.0,,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,active_revalidation_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,2356,0.001,1.506,4.0920000000000005,6.542,7.78,8.192,1.8024596774193549,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,adapter_setpoint_update_duration_ms,diagnostic duration,per run; diagnostic samples not event-paired,12947,0.021523,0.071149,0.135946,0.185258,0.318925,1.829754,0.07899112211323087,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,adapter_setpoint_update_duration_tracking_ms,diagnostic duration,per run; diagnostic samples not event-paired,12011,0.021523,0.070948,0.135772,0.185637,0.318607,1.829754,0.07879673940554492,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,adapter_state_receive_to_update_ms,steady duration,per run; diagnostic samples not event-paired,12947,0.00655,13.977681,25.000387,25.518461,25.777838,26.011052,12.566611774156176,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,adapter_state_source_age_at_update_ms,ROS source time,per run; diagnostic samples not event-paired,12947,0.0,12.0,20.0,20.0,20.0,20.0,10.047115161813547,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,adapter_state_source_age_at_update_tracking_ms,diagnostic duration,per run; diagnostic samples not event-paired,12011,0.0,12.0,20.0,20.0,20.0,20.0,10.024810590292232,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,command_recorder_interarrival_ms,recorder wall time,per run; diagnostic samples not event-paired,20950,17.806325,19.998512,20.211814,20.341325,20.719811,1379.910628,20.06682133379475,1
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,command_source_interarrival_ms,ROS source time,per run; diagnostic samples not event-paired,20950,0.0,16.0,16.000001,16.000001,16.000001,1103.999999,16.049832935513127,1
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,command_store_publish_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,2356,0.0,0.099,0.188,0.23500000000000001,0.289,0.34600000000000003,0.1079269949066214,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,command_transport_publish_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,2356,0.0,0.094,0.181,0.227,0.28,0.335,0.10361672325976232,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,mapping_callback_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,3370,21.391000000000002,62.473,76.742,86.304,103.686,111.197,62.57283412462908,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,mapping_observation_to_diagnostic_stamp_proxy_ms,ROS source time,per run; diagnostic samples not event-paired,3370,44.0,80.0,100.0,112.0,124.0,128.0,79.0813056379822,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,mapping_snapshot_export_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,3370,6.7170000000000005,11.33,14.97,16.497,18.734,19.618000000000002,11.636531454005937,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,pending_revalidation_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,2356,0.0,0.0,0.0,0.8230000000000001,3.6310000000000002,3.955,0.024165110356536502,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,planning_scheduling_gap_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,2356,0.0,0.0,0.217,0.894,400.279,174699.935,77.72101655348047,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,planning_worker_runtime_diagnostic_ms,diagnostic duration,per run; diagnostic samples not event-paired,2356,0.0,0.277,0.501,1.778,24.867,38.247,0.4503280984719864,
external-mode-gui-20260922T021832-256944,long_open_featured_core_60,VALID,FAIL,world_source_age_at_command_stamp_ms,ROS source time,per run; diagnostic samples not event-paired,20951,44.0,131.999999,188.0,264.0,356.0,460.0,134.09498303742063,
