timestamp_ns,bundle_generation,trajectory_time_s,analytic_role,NavigationCommand_role,recovery_state,safety_suffix_active,planner_position,planner_velocity,planner_acceleration,planner_jerk,LIO_position,LIO_velocity,ground_truth_position,ground_truth_velocity,PX4_input_trajectory_position,PX4_input_trajectory_velocity,PX4_input_trajectory_acceleration,PX4_effective_position_setpoint,PX4_effective_velocity_setpoint,PX4_effective_acceleration_setpoint,PX4_position,PX4_velocity,aligned_lio_tracking_error_m,px4_tracking_error_m,frame_position_residual_m,frame_velocity_residual_mps,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,command_gap_ms,setpoint_gap_ms,external_mode_output_state,external_mode_reason,lio_source_age_ms,ground_truth_source_age_ms,px4_state_source_age_ms,px4_setpoint_source_age_ms,planner_speed_mps,planner_acceleration_mps2,planner_lateral_acceleration_mps2,planner_jerk_mps3,lio_gt_position_error_m,lio_gt_velocity_error_mps,px4_gt_position_error_m,px4_gt_velocity_error_mps,gt_tracking_error_m,segment_id
36692000000,1,1.4400000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.6449236425978374,-0.13897797594162586,2.775710350225167]","[1.9020933104216908,0.07319605406793042,0.033410201856191875]","[0.033460963253208575,-0.0024478122614245423,-0.01166683866764523]","[-4.403699527592735,-0.22789488704993044,-0.049825869622320496]","[0.5512802309903468,-0.1831354032520283,2.8158801708152654]","[2.587588637021091,0.04441704179626193,0.2754011400243137]","[-0.11492482729565441,-0.31200537813291507,2.8459074692935666]","[2.2998946470269055,0.02818850535247898,0.2810768790909057]","[0.673843741,-1.45941472,2.9600513]","[1.90209329,0.0731960535,0.0334102027]","[0.0334609635,-0.00244781235,-0.011666839]","[0.6484885712464651,-1.46039084593455,2.9596046606699624]","[2.153640389442444,0.032189625004927315,0.010677394767602285]","[-0.5034000923236212,0.012164125762258967,0.0649972731868426]","[0.48990878462791443,-1.4328436851501465,2.982302665710449]","[2.3349478244781494,0.022473154589533806,-0.04208831116557121]",0.11105215626183965,1.3193932182919061,1.2809004091635556,0.3251109513339666,2.7976297363130738,0.5042329594866204,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,12.0,20.0,20.0,1.9037943338160594,0.035521021539316924,0.012806235365132703,4.40987394674129,0.6792188813376434,0.2882072367027481,1.2809004091635556,0.3251109513339666,0.7824549920820048,LAT_LOW
36708000000,1,1.4560000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.6753584251820519,-0.1378073072505876,2.776243386243442]","[1.9020682487585439,0.0731279000165305,0.03321719450553967]","[-0.03638571070247032,-0.006059804719161566,-0.012456536845720956]","[-4.325716962194534,-0.2235302410188802,-0.04887215328575434]","[0.5930064005293617,-0.182279447562956,2.815086165238344]","[2.616758886295394,0.048200591733125166,0.24774877736919557]","[-0.07715785877193815,-0.31106851566690424,2.8445422525464346]","[2.3292111755511327,0.030672425771176112,0.2579839407897335]","[0.704278529,-1.45824409,2.9605844]","[1.90206826,0.073127903,0.0332171954]","[-0.0363857113,-0.00605980493,-0.0124565372]","[0.6687727073828379,-1.4596099456151326,2.9599619706471763]","[2.1259137392044067,0.03196397175391515,0.011666032175223032]","[-0.6859747419754665,0.0032823429598162566,0.07008421172698338]","[0.5292511582374573,-1.4318890571594238,2.981548309326172]","[2.3577075004577637,0.024231433868408203,-0.041884005069732666]",0.10133305831961778,1.3183872801051821,1.2816946757072132,0.3012877559142614,2.7772710009069255,0.6835048100034261,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,12.0,12.0,20.0,1.9037632979724766,0.03893335956152564,0.012700949313743742,4.331764247166996,0.68306252977853,0.28826321500756924,1.2816946757072132,0.3012877559142614,0.7752192845228236,LAT_LOW
36724000000,1,1.4720000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.705783921087808,-0.13663818830440966,2.7767732337283424]","[1.90093598331752,0.07300253159084416,0.03301167768923049]","[-0.10491703978227918,-0.009598438192664926,-0.013230296190147484]","[-4.239308701936899,-0.21872653811612341,-0.04783380773428947]","[0.635229935901632,-0.18136085600333507,2.814344038768646]","[2.6422544377669333,0.05181474478490588,0.21888415536973]","[-0.039048549587716024,-0.3100932116226653,2.8432174902786036]","[2.3563357541045655,0.033183265385478077,0.23396358189524008]","[0.734704018,-1.457075,2.96111441]","[1.90093601,0.0730025321,0.0330116786]","[-0.104917042,-0.00959843863,-0.0132302959]","[0.7194889485836029,-1.4576599299907684,2.96084862947464]","[2.141744375228882,0.03330938145518303,0.012989556416869164]","[-0.801693931221962,-0.005009320913814008,0.07376396097242832]","[0.5691068768501282,-1.430924415588379,2.9807777404785156]","[2.3789358139038086,0.02615310065448284,-0.04117121174931526]",0.09159447157517822,1.3173743930002968,1.2825905164642726,0.27615093806269486,2.787442923746072,0.8006629421540621,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,1.9026236498987066,0.106182653902103,0.012688445751595018,4.245217031195995,0.6870641684582368,0.2869216178613432,1.2825905164642726,0.27615093806269486,0.7676437283762949,LAT_LOW
36740000000,1,1.488,MAIN,MAIN,TRACK_MAIN,False,"[0.7361825891422883,-0.13547152484498975,2.7772996946260577]","[1.8987186309579984,0.07282117833504831,0.03279391718469912]","[-0.17199956322459542,-0.013056763099270285,-0.01398677706719223]","[-4.144646087114275,-0.2134933299210071,-0.046712662333429356]","[0.6777840330456073,-0.1803902372945141,2.8136561287404067]","[2.664857657651731,0.05546299523544428,0.18917348833128578]","[-0.0006263197843804982,-0.30907548339687513,2.8419435304813927]","[2.3810415569808474,0.035709910666762414,0.2090808243209099]","[0.765102684,-1.4559083,2.96164083]","[1.8987186,0.0728211775,0.0327939168]","[-0.171999559,-0.0130567634,-0.0139867775]","[0.7499033510684967,-1.4564916491508484,2.9613776206970215]","[2.1255831718444824,0.033365365117788315,0.014084896072745323]","[-0.9577003419399261,-0.014438732992857695,0.0744488537311554]","[0.6296920776367188,-1.4293302297592163,2.9796133041381836]","[2.4070382118225098,0.028967909514904022,-0.03911067545413971]",0.082157606974712,1.3139031067460272,1.292758657079336,0.24964034370084623,2.7740894418727726,0.9596002131005994,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,20.0,12.0,12.0,1.9003975385601397,0.17306056380588097,0.012763036677089046,4.150403915545414,0.6910865911653834,0.28519829132764163,1.292758657079336,0.24964034370084623,0.7597397766424268,LAT_LOW
36756000000,1,1.504,MAIN,MAIN,TRACK_MAIN,False,"[0.7665372590058261,-0.13430820205863128,2.7778225753054158]","[1.8954404213282485,0.07258517972930786,0.032564199962922195]","[-0.2375026839099359,-0.016427989193708248,-0.014724670320280325]","[-4.041915732696516,-0.20784098202928591,-0.04551069736237734]","[0.7206232307604107,-0.17937454498856464,2.813034064375035]","[2.6842442463918603,0.05903951146926249,0.15893538831273718]","[0.038140941552136376,-0.30801369692547004,2.840758727570226]","[2.4021278968575794,0.03815944424520979,0.1832200433446038]","[0.795457363,-1.45474494,2.96216369]","[1.89544046,0.0725851804,0.0325642005]","[-0.237502679,-0.01642799,-0.01472467]","[0.7726913541555405,-1.4556174576282501,2.961771547794342]","[2.097060799598694,0.03292793221771717,0.015085943043231964]","[-1.1284858286380768,-0.024028568994253874,0.07349477708339691]","[0.6296920776367188,-1.4293302297592163,2.9796133041381836]","[2.4070382118225098,0.028967909514904022,-0.03911067545413971]",0.07334113591497671,1.3177739389351038,1.2753682240212514,0.22257480545946612,2.751313294349945,1.133886132491997,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,16.0,12.0,12.0,1.8971092288638969,0.23852509220082582,0.012917363062316466,4.0475118143873186,0.6950530651995569,0.28392843526467415,1.2753682240212514,0.22257480545946612,0.7514624098974806,LAT_LOW
36772000000,2,0.0,MAIN,MAIN,TRACK_MAIN,False,"[0.796831164599551,-0.1331490828380193,2.7783416868929725]","[1.8911276490920126,0.07229598253618452,0.03232283368146686]","[-0.3012989127556498,-0.019705498592376802,-0.015442699684613898]","[-3.9313195283287143,-0.2017806740531256,-0.04423004401403985]","[0.7637105262178432,-0.1783156625435718,2.8124884987436607]","[2.7004910942682807,0.06240570916696129,0.12831527344225835]","[0.07711177420356538,-0.30691313482290744,2.8396552767913996]","[2.4202035195892537,0.040545253830190704,0.15681581938801525]","[0.825751245,-1.45358586,2.96268272]","[1.89112771,0.0722959861,0.0323228352]","[-0.301298916,-0.0197054986,-0.0154427001]","[0.8005063434441885,-1.4545517563819885,2.9622501929601035]","[2.074098785718282,0.03265268231431643,0.016105317200223606]","[-1.2847500046094258,-0.03285493111858765,0.06936550885438919]","[0.6705912351608276,-1.42825448513031,2.978848457336426]","[2.423365354537964,0.030754558742046356,-0.03691292554140091]",0.06559726647259155,1.3166007321223219,1.276322465522562,0.19400175649328202,2.731938679905697,1.2943366806321448,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,12.0,20.0,20.0,1.8927850537840671,0.3023372594902256,0.013142881434019121,3.936742939414958,0.6990659410768725,0.2825796969815565,1.276322465522562,0.19400175649328202,0.7429329061095682,LAT_LOW
36788000000,2,0.016,MAIN,MAIN,TRACK_MAIN,False,"[0.8270480808086697,-0.13199500503753978,2.7788568461996004]","[1.8858345044508527,0.07195539934019589,0.03207029479971517]","[-0.35845346442998655,-0.022834250756968603,-0.016112160485510583]","[-3.222266864328355,-0.18934980081645686,-0.039541979860552384]","[0.8070173749623841,-0.177210403323634,2.812029108767133]","[2.7140762814008363,0.0653902513052201,0.09728536791732342]","[0.11625134272729537,-0.30578099003821946,2.8386412541200783]","[2.4352945817951013,0.04284213397249223,0.1299790398572741]","[0.855968177,-1.4524318,2.96319795]","[1.88583446,0.0719553977,0.032070294]","[-0.358453453,-0.0228342507,-0.0161121599]","[0.8207022647062937,-1.4537790417671204,2.9625962177912393]","[2.039535562197367,0.031865389396746956,0.017008866493900616]","[-1.4521556893984477,-0.041950419855614506,0.06288401037454605]","[0.7325731515884399,-1.426500916481018,2.9777708053588867]","[2.443937063217163,0.03330061957240105,-0.03258510306477547]",0.059548807063784855,1.3131023685005292,1.2865546073259921,0.1630730926491504,2.703882752805092,1.4646916256082838,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,12.0,20.0,20.0,1.887479234714952,0.3595412227895469,0.01356140294863942,3.2280676356280105,0.7031332116592324,0.2815963952454468,1.2865546073259921,0.1630730926491504,0.7341714696718882,LAT_LOW
36804000000,2,0.032,MAIN,MAIN,TRACK_MAIN,False,"[0.857173465557285,-0.13084676860053576,2.7793678823030636]","[1.879715298128847,0.07156633765541943,0.031807622071951376]","[-0.40470179727199523,-0.025765927059562353,-0.016710817902837186]","[-2.567655347424188,-0.17715042141515205,-0.035374228986601065]","[0.8505401634087613,-0.1760505908566212,2.811698428968555]","[2.723544788807736,0.06901152720700478,0.06608367904329217]","[0.15552472394745898,-0.3046192427019358,2.8377244724233064]","[2.4474359487788893,0.04502929655700629,0.10282223753840626]","[0.886093557,-1.45128357,2.96370888]","[1.87971532,0.0715663359,0.0318076238]","[-0.404701799,-0.0257659275,-0.0167108178]","[0.8710079789161682,-1.4518591463565826,2.9634523391723633]","[2.043307662010193,0.03233838081359863,0.018113632686436176]","[-1.5445196330547333,-0.05043803155422211,0.055076517164707184]","[0.7742735147476196,-1.4252804517745972,2.977109909057617]","[2.455061674118042,0.035006195306777954,-0.029209865257143974]",0.055970085685506134,1.3120719763506916,1.2876955818758553,0.13263140809866744,2.7024169656946273,1.5599960134738984,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,1.8813460786168243,0.4058653460784791,0.014291256597227337,2.5740022515607848,0.7072861615108962,0.27957281808023454,1.2876955818758553,0.13263140809866744,0.725198814786977,LAT_LOW
36820000000,2,0.048,MAIN,MAIN,TRACK_MAIN,False,"[0.8871954610839463,-0.1297051241194426,2.7798746417749536]","[1.8729376597125602,0.07113191999396382,0.031535883124097296]","[-0.4408965208458907,-0.028504431337834583,-0.01724674025124848]","[-1.9651863102084763,-0.16520733357212145,-0.03169483679488297]","[0.8941919946667801,-0.17706385810441583,2.811046882109796]","[2.726792050980679,0.0666558752574188,0.030981639285093728]","[0.1948969069549326,-0.3034246601260835,2.8369124814600126]","[2.456671194528922,0.04709037080272964,0.07545959059733363]","[0.916115582,-1.45014191,2.96421576]","[1.87293768,0.0711319223,0.0315358825]","[-0.440896511,-0.0285044312,-0.0172467399]","[0.9011045694351196,-1.4507127404212952,2.9639623165130615]","[2.019291341304779,0.031771257519721985,0.018964281305670738]","[-1.6685132384300232,-0.05950905382633209,0.044375404715538025]","[0.8373157978057861,-1.4233745336532593,2.976229667663574]","[2.467939615249634,0.03742017224431038,-0.023245209828019142]",0.05712713658436206,1.3094364506015697,1.2986142725641265,0.09981546810343046,2.6810015139893606,1.683989682799498,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,20.0,12.0,12.0,1.8745532105373819,0.44215347420233886,0.015310444562241298,1.9723730021413977,0.7110905014238522,0.274456506950976,1.2986142725641265,0.09981546810343046,0.7160370663558026,LAT_LOW
36836000000,2,0.064,MAIN,MAIN,TRACK_MAIN,False,"[0.917104784128178,-0.12857077274292258,2.780376987257809]","[1.865655869362558,0.07065520328217126,0.03125602054527544]","[-0.4678538227377371,-0.031054054865863854,-0.01772749093807865]","[-1.412605672820077,-0.15354416911470786,-0.02847264446762684]","[0.9378658513191757,-0.17737249292367518,2.810681783229285]","[2.7276841498396593,0.06648903094007681,-0.0028217596226094606]","[0.2343368189421926,-0.3022006739701297,2.836252665603866]","[2.46217707641972,0.04897889238369608,0.04801686592198685]","[0.946024895,-1.44900751,2.9647181]","[1.8656559,0.0706552044,0.0312560201]","[-0.467853814,-0.0310540553,-0.0177274905]","[0.9235929101705551,-1.44985830783844,2.9643413424491882]","[1.98468217253685,0.03077545017004013,0.019702999852597713]","[-1.8010830879211426,-0.06895138882100582,0.0323032746091485]","[0.8373157978057861,-1.4233745336532593,2.976229667663574]","[2.467939615249634,0.03742017224431038,-0.023245209828019142]",0.06108199785847225,1.3119608736650763,1.280706068422326,0.07242302330907276,2.651958184725067,1.8144801963959054,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,16.0,12.0,12.0,1.8672549154997917,0.4692183049593075,0.016588910646486023,1.421211205358151,0.7149748556460396,0.2708969856523849,1.280706068422326,0.07242302330907276,0.7067117717393794,LAT_LOW
36852000000,2,0.08,MAIN,MAIN,TRACK_MAIN,False,"[0.9468945169712374,-0.1274443672740332,2.780874795528616]","[1.8580114348578465,0.07013917281086961,0.03096885986446641]","[-0.486354181956193,-0.033419457699801654,-0.018160141195813804]","[-0.907703942944437,-0.1421833939746868,-0.025677288966592986]","[0.9815137273874881,-0.17624040930543583,2.810750958969695]","[2.7270675973152088,0.07006685381596467,-0.03387558713395447]","[0.2737601883641501,-0.3009495253778866,2.8357137367910914]","[2.4645249577112605,0.050746510175105425,0.02064027025111457]","[0.975814641,-1.4478811,2.96521592]","[1.85801148,0.0701391697,0.0309688598]","[-0.486354172,-0.0334194563,-0.018160142]","[0.9509898523489634,-1.4488197763760884,2.964801073074341]","[1.9555590748786926,0.029830079525709152,0.020382446547349293]","[-1.9068201382954915,-0.07861658061544101,0.01819687398771445]","[0.8795844316482544,-1.4220101833343506,2.9757280349731445]","[2.4737539291381836,0.039050713181495667,-0.01878534071147442]",0.06687397542940827,1.3108772195061327,1.2819532036170238,0.042146700709404426,2.6267265239776467,1.9172584757806659,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,12.0,20.0,20.0,1.8595927150605884,0.4878391550372709,0.01809235845893064,0.9191310508995508,0.719090102774466,0.26883804045379955,1.2819532036170238,0.042146700709404426,0.6972956142962226,LAT_LOW
36868000000,2,0.096,MAIN,MAIN,TRACK_MAIN,False,"[0.9765599076182709,-0.12632651336280387,2.7813679556882964]","[1.8501336572259095,0.06958673648409394,0.030675117323446664]","[-0.4971430823332565,-0.03560565002354335,-0.018551282814564456]","[-0.4483162158135918,-0.1311463081882663,-0.023279203033073344]","[1.0251466283320636,-0.17507314737511365,2.810942747577942]","[2.722769335348398,0.07233532752343946,-0.06447697389187793]","[0.3131198287511763,-0.2996786258713882,2.8352976931003466]","[2.463343688174612,0.05239095665050543,-0.006528070893975394]","[1.00548005,-1.44676328,2.96570897]","[1.85013366,0.0695867389,0.0306751169]","[-0.49714309,-0.0356056504,-0.0185512826]","[0.9708496828873953,-1.4480688373247783,2.96513295173645]","[1.9165292382240295,0.028513547033071518,0.020927878717581432]","[-2.024803320566813,-0.08796663706501325,0.0029719577481349298]","[0.9433077573776245,-1.41991126537323,2.9751205444335938]","[2.4782445430755615,0.04127121716737747,-0.011795205995440483]",0.07491042699495187,1.3084369613301996,1.2929069656192267,0.019324254063970262,2.5946404952888464,2.030905081786604,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,12.0,20.0,20.0,1.8516959324677023,0.4987616231422342,0.019785691460910537,0.4676844072734153,0.7232578046340641,0.2665661638312618,1.2929069656192267,0.019324254063970262,0.687831454453559,LAT_LOW
36884000000,2,0.112,MAIN,MAIN,TRACK_MAIN,False,"[1.0060981789392323,-0.12521777078844476,2.7818563674739414]","[1.8421401849583259,0.06900071936627723,0.030375407446006728]","[-0.5009317259250112,-0.03761797349439912,-0.01890704087453804]","[-0.032322174206172616,-0.12045304589608723,-0.02124961518789147]","[1.0686561601774367,-0.17386561777511828,2.8113014971429195]","[2.7136278067030766,0.07474724394353224,-0.09426651833726678]","[0.35237242957571113,-0.2983915375202007,2.835005359408372]","[2.4585217473254937,0.05387113927903913,-0.03334274248599145]","[1.03501832,-1.44565451,2.96619749]","[1.8421402,0.069000721,0.030375408]","[-0.50093174,-0.037617974,-0.0189070404]","[1.020217403769493,-1.4462111592292786,2.9659520983695984]","[1.9135310351848602,0.028192371129989624,0.02158063044771552]","[-2.0307611227035522,-0.09646919183433056,-0.013018038123846054]","[0.9859223961830139,-1.4184507131576538,2.974820137023926]","[2.478517532348633,0.042733047157526016,-0.0068852705880999565]",0.08454069844909774,1.3077054415263736,1.2943980412367182,0.03498408686855534,2.5875467507158234,2.034017887185727,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,1.8436822463995441,0.5026979034794827,0.021635210773265263,0.12651168071246438,0.7274138852808514,0.26310952043036784,1.2943980412367182,0.03498408686855534,0.6783592884368932,LAT_LOW
36900000000,2,0.128,MAIN,MAIN,TRACK_MAIN,False,"[1.0355083465859374,-0.124118654826413,2.7823399396905177]","[1.8341375568119813,0.06838385852791042,0.030070250403449898]","[-0.49839774641237183,-0.039462082588764824,-0.019233086478511425]","[0.34235391155260186,-0.11012257534322288,-0.01956054973140251]","[1.1120240052507477,-0.17263586624105218,2.811783343384647]","[2.7013066922408897,0.07674788830853738,-0.12328633450151184]","[0.39147855625226363,-0.2970879729414219,2.8348363873899904]","[2.450207244424278,0.05510714052544485,-0.05965503999165826]","[1.06442845,-1.4445554,2.966681]","[1.83413756,0.0683838576,0.0300702509]","[-0.498397738,-0.0394620821,-0.0192330871]","[1.0497233867645264,-1.445104956626892,2.9664392471313477]","[1.885817050933838,0.026999227702617645,0.021984990686178207]","[-2.0914024114608765,-0.10559673607349396,-0.030123762786388397]","[1.0499534606933594,-1.416168451309204,2.974534034729004]","[2.4748857021331787,0.04474538192152977,0.0004831889527849853]",0.09526531291849112,1.3063460139183878,1.3059271608763752,0.0658255185838295,2.563498019800266,2.089781769837318,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,20.0,12.0,12.0,1.8356582332707567,0.5003273740329058,0.023609655790235752,0.3601607938982049,0.7315774147501408,0.2599388318420672,1.3059271608763752,0.0658255185838295,0.6689160133136823,LAT_LOW
36916000000,2,0.14400000000000002,MAIN,MAIN,TRACK_MAIN,False,"[1.0647910455026244,-0.1230296376955611,2.7828185887587944]","[1.8262217331958612,0.06773879818967152,0.02976007917637133]","[-0.49018592250182874,-0.041143925947792946,-0.01953464948430343]","[0.6777431835909188,-0.10017269887917929,-0.018184826743493237]","[1.1555844149442258,-0.17032739876698205,2.8088333361042435]","[2.684467322193493,0.07588541592827139,-0.15699212471695762]","[0.430294140223369,-0.2957737587277425,2.834824520755282]","[2.4372439302867654,0.056106188195025906,-0.0850720623527876]","[1.09371114,-1.44346642,2.96715975]","[1.8262217,0.0677388012,0.0297600795]","[-0.490185916,-0.0411439277,-0.0195346493]","[1.0717491209506989,-1.4442831575870514,2.9668006896972656]","[1.8488345742225647,0.02546907588839531,0.02227915171533823]","[-2.1702820658683777,-0.11494331620633602,-0.047485826537013054]","[1.0499534606933594,-1.416168451309204,2.974534034729004]","[2.4748857021331787,0.04474538192152977,0.0004831889527849853]",0.10562803234168426,1.307357241698163,1.2879366012753934,0.09415769715153943,2.5333220043559237,2.162990517004188,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,16.0,12.0,12.0,1.8277198980942513,0.4922973327084364,0.02568050035247253,0.6853474158617536,0.7365176939569239,0.25823074705785337,1.2879366012753934,0.09415769715153943,0.6596449583851578,LAT_LOW
36932000000,2,0.16,MAIN,MAIN,TRACK_MAIN,False,"[1.0939483648473816,-0.12195115008059075,2.783292237376225]","[1.8184786161434392,0.06706808516502437,0.029445246512717602]","[-0.4769088913261946,-0.04266972772306359,-0.01981653123724728]","[0.9758321964903783,-0.09062005295789516,-0.017096062083582025]","[1.1990948928774514,-0.1674929996323064,2.804171939812224]","[2.663383471079823,0.07356516997369014,-0.19238228772424273]","[0.4688273984373441,-0.2944510738215968,2.8349211385401816]","[2.4206885615189213,0.05692974283418975,-0.10962235591656112]","[1.12286842,-1.44238794,2.96763325]","[1.81847858,0.0670680851,0.0294452459]","[-0.476908892,-0.0426697284,-0.0198165309]","[1.0985706845919292,-1.4432866772015889,2.967238664627075]","[1.8177969058354695,0.02401149521271388,0.02248296793550253]","[-2.219063917795817,-0.12401056786378224,-0.06460043167074521]","[1.092666745185852,-1.414617896080017,2.974454879760742]","[2.4697747230529785,0.04602530971169472,0.005242247134447098]",0.11647237608628586,1.306725722791563,1.2897359827418706,0.1253883365785519,2.5075606056650583,2.206434934665336,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,12.0,20.0,20.0,1.8199531938928692,0.4792238424788746,0.02782187781072878,0.9801799554388438,0.7418588000826687,0.25695673347024806,1.2897359827418706,0.1253883365785519,0.6505366936395438,LAT_LOW
36948000000,2,0.17600000000000002,MAIN,MAIN,TRACK_MAIN,False,"[1.122983691141828,-0.12088358272503777,2.7837608132875373]","[1.810984557870647,0.06637416460128623,0.029126031682126675]","[-0.4591478618453489,-0.044045968922255284,-0.020083117302663187]","[1.2385629172859867,-0.08148010813774174,-0.016268667390618854]","[1.241736194897357,-0.16629473140175555,2.8047950337284995]","[2.639941357706097,0.07504968147688891,-0.2179979186723001]","[0.5070349346610038,-0.2931219056659483,2.8351167236897985]","[2.4006656660165326,0.05766747099674342,-0.1331896820905156]","[1.15190375,-1.4413203,2.96810198]","[1.81098461,0.0663741678,0.0291260313]","[-0.459147871,-0.0440459698,-0.0200831182]","[1.1180088718732197,-1.4425676862398784,2.9675543308258057]","[1.7778311173121135,0.022193444271882374,0.02255504857748747]","[-2.289482911427816,-0.13299098114172617,-0.08124771590034167]","[1.1566276550292969,-1.4121685028076172,2.9745054244995117]","[2.458405017852783,0.04769400879740715,0.011849688366055489]",0.1288672495318531,1.3057305111871829,1.3014089283708055,0.1564280079817882,2.4761925375723393,2.2712624928344702,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,12.0,20.0,20.0,1.812434529657281,0.46169268785204776,0.030010370334664343,1.241346759627131,0.7461839443507444,0.2544551726076864,1.3014089283708055,0.1564280079817882,0.6416356754677971,LAT_LOW
36964000000,2,0.192,MAIN,MAIN,TRACK_MAIN,False,"[1.1519015594663953,-0.11982728809001222,2.784224248161752]","[1.8038068579194375,0.0656593760191649,0.028802647026548358]","[-0.4374533282469838,-0.045279368754815974,-0.020338390198330798]","[1.4678327254661603,-0.07276716908152295,-0.015677850083085317]","[1.283911379724744,-0.16507901253451243,2.805540200584743]","[2.6126450784608846,0.07605815784544605,-0.24166165905990628]","[0.5448790953941672,-0.2917896095047828,2.8354015670059063]","[2.377385513090681,0.05829901249180375,-0.1556626575473181]","[1.18082166,-1.44026411,2.96856523]","[1.8038069,0.065659374,0.0288026463]","[-0.43745333,-0.0452793688,-0.02033839]","[1.1518450379371643,-1.4413260221481323,2.9680992364883423]","[1.7561347484588623,0.020734615623950958,0.02259282674640417]","[-2.286905884742737,-0.14128416776657104,-0.09679820388555527]","[1.220406413078308,-1.4096447229385376,2.97475528717041]","[2.4427592754364014,0.04920375719666481,0.017690518870949745]",0.1411689804367153,1.3056125026336638,1.3135283289260304,0.18549333208075588,2.4575791138423466,2.2641392603975112,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,1.805231266849806,0.4402604748839686,0.03222478184132368,1.4697189411002307,0.7504105502136624,0.2511140748803839,1.3135283289260304,0.18549333208075588,0.6329821718174632,LAT_LOW
36980000000,2,0.20800000000000002,MAIN,MAIN,TRACK_MAIN,False,"[1.1807075125185984,-0.11878258207391793,2.784682476572387]","[1.7970042488869333,0.06492594965076506,0.028475244307145157]","[-0.4123457833473498,-0.046376865977633935,-0.020585942126961698]","[1.6654944129727212,-0.06449437455647539,-0.015299613358994636]","[1.3257045592245884,-0.16386238799655714,2.8063625497436537]","[2.5839415360518996,0.07649028400343696,-0.26379967986130115]","[0.5823279698696572,-0.2904589083831082,2.8357657671469427]","[2.3511441134677438,0.05869398038379729,-0.17693475422476604]","[1.20962763,-1.43921936,2.96902347]","[1.79700422,0.0649259463,0.0284752436]","[-0.412345797,-0.0463768654,-0.020585943]","[1.1880231499671936,-1.4400029182434082,2.9686797857284546]","[1.7376665472984314,0.019305946305394173,0.02258020592853427]","[-2.267545521259308,-0.1492835022509098,-0.11158525198698044]","[1.220406413078308,-1.4096447229385376,2.97475528717041]","[2.4427592754364014,0.04920375719666481,0.017690518870949745]",0.15338304348327864,1.3053845191175935,1.2957774013564327,0.2153192958521528,2.441491147028538,2.240593935432069,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,20.0,12.0,12.0,1.798402204456527,0.41545594201491637,0.034445943096706504,1.6668128995666296,0.754652225709709,0.2491121508280742,1.2957774013564327,0.2153192958521528,0.6246121521806153,LAT_LOW
