timestamp_ns,bundle_generation,trajectory_time_s,analytic_role,NavigationCommand_role,recovery_state,safety_suffix_active,planner_position,planner_velocity,planner_acceleration,planner_jerk,LIO_position,LIO_velocity,ground_truth_position,ground_truth_velocity,PX4_input_trajectory_position,PX4_input_trajectory_velocity,PX4_input_trajectory_acceleration,PX4_effective_position_setpoint,PX4_effective_velocity_setpoint,PX4_effective_acceleration_setpoint,PX4_position,PX4_velocity,aligned_lio_tracking_error_m,px4_tracking_error_m,frame_position_residual_m,frame_velocity_residual_mps,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,command_gap_ms,setpoint_gap_ms,external_mode_output_state,external_mode_reason,lio_source_age_ms,ground_truth_source_age_ms,px4_state_source_age_ms,px4_setpoint_source_age_ms,planner_speed_mps,planner_acceleration_mps2,planner_lateral_acceleration_mps2,planner_jerk_mps3,lio_gt_position_error_m,lio_gt_velocity_error_mps,px4_gt_position_error_m,px4_gt_velocity_error_mps,gt_tracking_error_m
24540000000,1,1.1840000000000002,MAIN,MAIN,TRACK_MAIN,False,"[-0.12742176633769448,-0.20350746565038755,2.9481068664021235]","[0.19060182105782902,0.013892943018321564,0.035026024630636046]","[0.36490494988380134,0.014859477081517148,-0.017387695226238214]","[0.261876380206004,0.013219373746280436,-0.01357757740493577]","[-0.1745223536179327,-0.22062106162749873,2.9400086001742527]","[0.14468671465859037,0.022284024936312114,0.05217027415622519]","[-0.08195136960495719,-0.1326626906702872,2.994330628342745]","[0.12629621787683687,0.006963696060532551,0.04148476427495053]","[-0.00520238653,-0.0622297339,2.95610785]","[0.190601826,0.013892943,0.035026025]","[0.36490494,0.0148594771,-0.0173876956]","[-0.009304206352680922,-0.06253165751695633,2.9553328355153403]","[0.22623458256324133,0.02182209926346938,0.042883885403474174]","[0.5515507360299429,0.021220465501149494,-0.048242758959531784]","[-0.03782874718308449,-0.06797599047422409,2.94802188873291]","[0.15021127462387085,0.01814466342329979,0.03405628725886345]",0.050763396313767334,0.16246752618868052,0.09097073351298202,0.02742492007572047,0.2822153795510252,0.6406745575981974,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,20.0,20.0,20.0,0.19429073693230187,0.3656210585484871,0.08372974725776265,0.2625611185233458,0.13876939448925862,0.026212649048971554,0.09097073351298202,0.02742492007572047,0.09603736402545021
24556000000,1,1.2000000000000002,MAIN,MAIN,TRACK_MAIN,False,"[-0.12432525187035647,-0.2032832675604861,2.9486650479560392]","[0.19647350079729956,0.014132377748317455,0.034746097033845125]","[0.36903495517388446,0.015069298930165068,-0.01760240917325547]","[0.25435308455747074,0.013007412358080249,-0.01326063173389529]","[-0.17212695008443624,-0.2202525048356916,2.9407219291278257]","[0.15249681631811862,0.02350833862765467,0.05234214380546834]","[-0.07968508736836487,-0.13253060888250168,2.9948960222974006]","[0.13344547313632144,0.007603108840849793,0.04164473624578812]","[-0.00210587215,-0.0620055348,2.95666599]","[0.196473494,0.0141323777,0.0347460955]","[0.369034946,0.0150692994,-0.0176024083]","[-0.006137238582596183,-0.06229845900088549,2.955931842327118]","[0.23375018686056137,0.022056776098906994,0.04251654539257288]","[0.5582543015480042,0.020385280717164278,-0.04918239079415798]","[-0.03553752228617668,-0.06772813946008682,2.9486961364746094]","[0.15683281421661377,0.018712645396590233,0.03394506499171257]",0.051342482434834615,0.16204460696217285,0.0910098730686292,0.027012487162608703,0.290899796920674,0.6488965650043205,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,16.0,12.0,12.0,0.2000221284644601,0.36976171613505404,0.08226309832445147,0.25503044671986713,0.13847549018792113,0.0270252574474246,0.0910098730686292,0.027012487162608703,0.0955823518507462
24572000000,1,1.216,MAIN,MAIN,TRACK_MAIN,False,"[-0.12113426704392331,-0.2030552118033691,2.9492187234024394]","[0.20241029227416554,0.014375142256700871,0.03446277484509981]","[0.37304358552189154,0.01527568448282741,-0.017812002999155297]","[0.24670546185664777,0.012789864524434728,-0.012937603006420627]","[-0.169614689171465,-0.21986410233585676,2.941429838753329]","[0.16038008718416957,0.02481642315561773,0.05245976264784401]","[-0.07730553740489098,-0.13239084204691653,2.9954564196146425]","[0.14084626129942646,0.00818415383018695,0.041789394435321175]","[0.00108511269,-0.0617774799,2.9572196]","[0.202410296,0.0143751418,0.034462776]","[0.373043597,0.0152756842,-0.0178120025]","[-0.002058636920992285,-0.0620036069303751,2.956663727760315]","[0.24398935586214066,0.022421596571803093,0.042200345546007156]","[0.5738107264041901,0.01961283665150404,-0.04986908845603466]","[-0.031890809535980225,-0.06732914596796036,2.9497194290161133]","[0.16692952811717987,0.019691457971930504,0.03373951092362404]",0.051899488000123235,0.1624383278701222,0.09158271732749378,0.029623562936429475,0.3016551867586293,0.6644211145363661,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,12.0,12.0,12.0,0.20582578551638653,0.3737808591759209,0.08082428491447997,0.24737531630299542,0.13817171275266563,0.027785958583427414,0.09158271732749378,0.029623562936429475,0.09514376094027406
24588000000,1,1.232,MAIN,MAIN,TRACK_MAIN,False,"[-0.11784778569049278,-0.2028232455462134,2.9497678390873405]","[0.20841023781794832,0.014621180854768141,0.03417614075456346]","[0.3769288971187232,0.015478545686230898,-0.018016381324609216]","[0.23893918082380505,0.012566896263885704,-0.012608734544233297]","[-0.1669846562822894,-0.2194598633015957,2.942131672936572]","[0.1681407484292636,0.025806960147885076,0.05259360574729993]","[-0.07481578460206777,-0.13224262287572552,2.996011834079287]","[0.14827474322381085,0.008741294291922814,0.04192456605236393]","[0.00437159417,-0.0615455136,2.95776868]","[0.208410233,0.0146211805,0.034176141]","[0.376928896,0.0154785458,-0.0180163812]","[0.0019067330576945096,-0.061719488352537155,2.957356870174408]","[0.25364137440919876,0.022747728042304516,0.04185642022639513]","[0.5869145542383194,0.01872236141934991,-0.050669933669269085]","[-0.031890809535980225,-0.06732914596796036,2.9497194290161133]","[0.16692952811717987,0.019691457971930504,0.03373951092362404]",0.05243586687922505,0.16045951238142284,0.09054998473336243,0.02312795303301483,0.31206116514605226,0.6779150713438427,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,12.0,12.0,12.0,0.21169934991349723,0.37767653998591366,0.07941299413368447,0.2396014173607185,0.1378586946807279,0.02827938333738118,0.09054998473336243,0.02312795303301483,0.09472003213176812
24604000000,1,1.248,MAIN,MAIN,TRACK_MAIN,False,"[-0.11446481320983776,-0.2025873168583729,2.950312342691842]","[0.21447134938045248,0.014870436466158989,0.033886278947419524]","[0.3806890364109532,0.015677797133165822,-0.018215452645432187]","[0.23105985469776968,0.012338672315836033,-0.012274267418545152]","[-0.1642030602140474,-0.21902855706639698,2.9428266952133733]","[0.17543860215567159,0.027626483226701026,0.052849964002094865]","[-0.07221820035526448,-0.13208514766359966,2.996562264046117]","[0.1555879551604467,0.009314142871322623,0.04205565464061639]","[0.00775456661,-0.0613095835,2.95831323]","[0.214471355,0.0148704369,0.0338862799]","[0.380689025,0.0156777967,-0.0182154533]","[0.005217337282374501,-0.06148653104901314,2.957904815673828]","[0.2607176601886749,0.022924198303371668,0.0414267024025321]","[0.5903306752443314,0.017911775968968868,-0.05180793069303036]","[-0.029316889122128487,-0.06705338507890701,2.9504079818725586]","[0.17390570044517517,0.020287305116653442,0.03364529460668564]",0.05291731770225718,0.1600613157102618,0.09055313585597505,0.022949602128988753,0.3206294023598475,0.6831811950203274,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,20.0,12.0,0.21764045921351233,0.38144690126087893,0.0780288523130435,0.23171438653681814,0.13750593528862998,0.029084482288869312,0.09055313585597505,0.022949602128988753,0.09431005982465104
24620000000,1,1.264,MAIN,MAIN,TRACK_MAIN,False,"[-0.11098438704393429,-0.2023473747332433,2.950852183255557]","[0.2205916099727554,0.015122850669029877,0.03359327504215737]","[0.3843222392131243,0.01587335604201979,-0.01840912929657449]","[0.22307304123591903,0.01210535614054947,-0.01193444045005839]","[-0.16130976546208076,-0.21857798835529618,2.9435170845504497]","[0.18317966553056367,0.028948853153940295,0.05300588442610798]","[-0.06951446256768727,-0.13191757628768747,2.9971076924398816]","[0.1627238087536194,0.009947461595538071,0.042187640078664344]","[0.0112349931,-0.0610696413,2.95885301]","[0.220591605,0.0151228504,0.0335932747]","[0.384322226,0.0158733558,-0.0184091292]","[0.008931105878824988,-0.06122892536222935,2.958492398262024]","[0.2687907765309016,0.02313973940908909,0.041002608835697174]","[0.5971331695715586,0.017688363480071228,-0.05274382730325063]","[-0.02523532323539257,-0.06660930812358856,2.951451301574707]","[0.18446952104568481,0.02106030285358429,0.03344397991895676]",0.05338426926063221,0.16055554681707127,0.09116094611968559,0.025938828749661722,0.3299987934700266,0.6909023902783451,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,20.0,20.0,20.0,0.22364674630047282,0.3850901751892466,0.07667143685121779,0.22371980744312195,0.13714356677278025,0.029942100266941406,0.09116094611968559,0.025938828749661722,0.09391316880527656
24636000000,1,1.28,MAIN,MAIN,TRACK_MAIN,False,"[-0.10740557712861254,-0.20210336910945423,2.9513873111990514]","[0.22676897508799246,0.015378363737899794,0.03329721602943407]","[0.38782682982004635,0.016065142236311537,-0.01859732741611357]","[0.21498424271418975,0.011867109919150798,-0.0115894902089656]","[-0.15829479022955484,-0.2181081195926958,2.9442009594550425]","[0.19116618415669923,0.030063343040077475,0.05320516604071227]","[-0.06665188718640648,-0.13173795221463314,2.997644555248946]","[0.17021053209768572,0.010588234208930227,0.042300455954784114]","[0.0148138022,-0.0608256347,2.95938826]","[0.22676897,0.0153783634,0.0332972147]","[0.38782683,0.016065143,-0.0185973272]","[0.013637262939785918,-0.060906292870640755,2.9592090845108032]","[0.2797868599494298,0.023507365956902504,0.0406278595328331]","[0.6129167576630911,0.018225414988895256,-0.053616310159365334]","[-0.022364145144820213,-0.06630624085664749,2.952151298522949]","[0.19166439771652222,0.021486293524503708,0.03325602412223816]",0.05382850266775548,0.16022948814807558,0.09117208648437469,0.025706765529922727,0.34160218297354245,0.7057278980844017,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,16.0,12.0,20.0,0.22971583909043908,0.3886046825636076,0.07534028632198815,0.21562321117294067,0.13680075081107052,0.03061587691479063,0.09117208648437469,0.025706765529922727,0.09355152465769312
24652000000,1,1.296,MAIN,MAIN,TRACK_MAIN,False,"[-0.10372748632255595,-0.2018552508913953,2.951917678345316]","[0.23300137410994065,0.01563691468516864,0.03299819021151254]","[0.3912012201190928,0.016253078124224676,-0.018779966909245886]","[0.20679890592706884,0.01162409455362574,-0.011239651014949729]","[-0.1551549154732297,-0.2176190985151604,2.944878178781486]","[0.1993348062652308,0.031178000583163015,0.053461486729981966]","[-0.06367136837157054,-0.1315508239600936,2.9981745013949745]","[0.17799516616466313,0.01116459190878875,0.042385126499775855]","[0.018491894,-0.0605775155,2.9599185]","[0.233001381,0.0156369153,0.0329981893]","[0.391201228,0.0162530784,-0.018779967]","[0.017572371056303382,-0.06063954532146454,2.9597859382629395]","[0.2879787087440491,0.023711965885013342,0.04017901141196489]","[0.618940070271492,0.01745204348117113,-0.05456320662051439]","[-0.01936917006969452,-0.06598592549562454,2.9528560638427734]","[0.19898825883865356,0.022041285410523415,0.03305147960782051]",0.05424789318546861,0.15993023376416812,0.09118772651627868,0.025419074842588898,0.35117945843086124,0.7129511053673043,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,12.0,12.0,12.0,0.2358453603428037,0.39198883189230205,0.07403490908412093,0.2074300769458522,0.13644590605550935,0.03128262332891164,0.09118772651627868,0.025419074842588898,0.09320353378541736
24668000000,1,1.312,MAIN,MAIN,TRACK_MAIN,False,"[-0.09994925081387694,-0.20160297196907978,2.9524432379402676]","[0.23928671170739696,0.015898441302308122,0.03269628714227565]","[0.3944439087024968,0.016437088678141473,-0.018956971412278728]","[0.1985224221876012,0.011376469666821015,-0.010885154937184071]","[-0.1518936849034602,-0.2171112581714166,2.945550341731205]","[0.20775658271570405,0.03241964806882324,0.053658403240692557]","[-0.06057581977152288,-0.13135700152957938,2.998697370885216]","[0.1857878999447552,0.011673670947275807,0.042447579777269394]","[0.0222701281,-0.0603252389,2.96044421]","[0.239286706,0.0158984419,0.0326962881]","[0.394443899,0.0164370891,-0.0189569723]","[0.020381011068820953,-0.06045137718319893,2.9601813554763794]","[0.29222430288791656,0.023697350174188614,0.03964276425540447]","[0.6115890145301819,0.015809575095772743,-0.05596902407705784]","[-0.014642473310232162,-0.06548972427845001,2.953915596008301]","[0.21015304327011108,0.02286667190492153,0.03286316245794296]",0.054646529551011375,0.1606431770204623,0.091944428274566,0.028474629673693685,0.3578654676613007,0.7093544094676996,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,12.0,12.0,12.0,0.2420329275707584,0.3952411185110206,0.07275479060019614,0.1991458329248161,0.1360784763742821,0.03222888692068644,0.091944428274566,0.028474629673693685,0.09286661536592747
24684000000,1,1.328,MAIN,MAIN,TRACK_MAIN,False,"[-0.09607004050449658,-0.20134648523735205,2.9529639446723057]","[0.24562286921435525,0.01616288020072522,0.032391597567816476]","[0.39755347997964874,0.016617101414176633,-0.01912826825662208]","[0.19016012732738447,0.011124393602444277,-0.010526231794332243]","[-0.14847583120713476,-0.21658330229634096,2.9462143760504462]","[0.21531455405986624,0.03364170779379445,0.05368337133880777]","[-0.05736466820220022,-0.131156903894761,2.999212989351995]","[0.19350407673535988,0.012126439383396494,0.04249644065114313]","[0.02614934,-0.0600687526,2.96096492]","[0.245622873,0.0161628798,0.0323915966]","[0.397553474,0.0166171007,-0.0191282686]","[0.02323993109166622,-0.06026111729443073,2.9605743885040283]","[0.2964541018009186,0.023678095545619726,0.039102716371417046]","[0.6038444489240646,0.01409826846793294,-0.057315293699502945]","[-0.014642473310232162,-0.06548972427845001,2.953915596008301]","[0.21015304327011108,0.02286667190492153,0.03286316245794296]",0.054991673641006815,0.15839322535287295,0.09049429959329762,0.022030450064383058,0.36460127316101987,0.705490946124423,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,0.24827615304428782,0.39836012369442214,0.07149939964362023,0.19077585726180654,0.13567522463539286,0.0326151975941414,0.09049429959329762,0.022030450064383058,0.09254003084012598
24700000000,1,1.344,MAIN,MAIN,TRACK_MAIN,False,"[-0.09208905937255436,-0.20108574461444428,2.9534797546909095]","[0.25200770599597877,0.01643016685229816,0.03208421336760483]","[0.40052860328939327,0.01679304637171107,-0.01929378843278047]","[0.18171730169657146,0.01086802342506418,-0.010163109154548294]","[-0.144929573775269,-0.21603717622325094,2.9468683106574214]","[0.22437154010458688,0.034550858108954745,0.05368784967772904]","[-0.05403385364713259,-0.13095055899346886,2.9997211680527136]","[0.20126419414106933,0.012547697082998846,0.04254303078552404]","[0.0301303212,-0.0598080121,2.96148062]","[0.252007693,0.0164301675,0.0320842117]","[0.40052861,0.0167930461,-0.0192937888]","[0.027493422230084736,-0.059981122612953186,2.9611360232035318]","[0.30470054348309833,0.023863263117770355,0.03862936422228813]","[0.6083450516064962,0.013041152618825436,-0.05798066904147466]","[-0.011335102841258049,-0.06514474749565125,2.954620361328125]","[0.217782661318779,0.02346460521221161,0.032578762620687485]",0.05531163043794913,0.1581216530922032,0.09048574978678783,0.022165858455370464,0.37436627374088244,0.7113730674564588,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,20.0,20.0,20.0,0.2545726438790469,0.40134451376776475,0.07026819354908548,0.18232547945017938,0.13525970909353252,0.03379786266543914,0.09048574978678783,0.022165858455370464,0.0922247865521525
24716000000,1,1.36,MAIN,MAIN,TRACK_MAIN,False,"[-0.08800554581307667,-0.20082070505988642,2.953990625624308]","[0.25843906080037,0.01670023562958497,0.031774227496229705]","[0.4033680320123255,0.0169648560929257,-0.01945346655434484]","[0.17319917016386863,0.010607514920110327,-0.009796012335476525]","[-0.1412489439376987,-0.2154758287955947,2.9475127652749276]","[0.2332606577880697,0.03564054545252065,0.05371830875318062]","[-0.05052570177886208,-0.1307358254493639,3.0002177070344263]","[0.20967549779516684,0.01296904669326482,0.04257630915848453]","[0.0342138335,-0.0595429726,2.96199155]","[0.258439064,0.0167002361,0.0317742266]","[0.403368026,0.0169648565,-0.0194534659]","[0.03286975125471751,-0.05963060259819031,2.961820443471273]","[0.31610454122225445,0.024208827254672844,0.038202207535505295]","[0.6227599183718363,0.013269285671412945,-0.058441641430060066]","[-0.006130495574325323,-0.06460629403591156,2.9556703567504883]","[0.22942854464054108,0.02417175844311714,0.03212260082364082]",0.05560211120337071,0.15893618568111756,0.09126070170794211,0.0249992725529326,0.3865274142593913,0.7247291474931603,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,16.0,20.0,20.0,0.26092000220458983,0.40419303921855354,0.06906062264079674,0.17379998209410116,0.13486803075896922,0.03456010391839082,0.09126070170794211,0.0249992725529326,0.09194330924296876
24732000000,1,1.3760000000000001,MAIN,MAIN,TRACK_MAIN,False,"[-0.08381877295712997,-0.20055132259177583,2.9544965165962225]","[0.2649147530961365,0.016973019845704488,0.031461733925718015]","[0.4060706026830891,0.01713246560233517,-0.019607240821984343]","[0.164610902116539,0.010343022593873305,-0.009425164404251757]","[-0.1374333912017226,-0.21489951328029097,2.9481481770162254]","[0.24161104279819187,0.03690282373982724,0.05378461647954811]","[-0.04689316823411292,-0.13051487691412195,3.000705804093082]","[0.21820807266114367,0.013389591744298612,0.042589751753709236]","[0.0384006053,-0.0592735894,2.96249747]","[0.264914751,0.0169730205,0.0314617343]","[0.40607059,0.0171324648,-0.0196072403]","[0.03630721941590309,-0.0594082809984684,2.9622445106506348]","[0.3212059289216995,0.024215206503868103,0.037669043987989426]","[0.6169799268245697,0.012510120868682861,-0.05936095491051674]","[-0.0006271023885346949,-0.06404837220907211,2.956716537475586]","[0.24114687740802765,0.02480805665254593,0.03172696754336357]",0.055863219393178135,0.15987131702679305,0.09215964775366133,0.027831101036018633,0.39404695043804183,0.7217636770564132,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,12.0,12.0,12.0,0.2673158254056095,0.40690453380820624,0.06787613395454066,0.16520460325319428,0.13446413274038904,0.03501279889327548,0.09215964775366133,0.027831101036018633,0.09167279999152893
24748000000,1,1.3920000000000001,MAIN,MAIN,TRACK_MAIN,False,"[-0.07952804896968725,-0.20027755430341185,2.9549973882416816]","[0.27143258439575524,0.017248451793890073,0.031146827588429418]","[0.4086352341026714,0.017295812386321684,-0.01975505298743817]","[0.1559576114603981,0.010074699673504675,-0.009050786177499048]","[-0.13348778325210217,-0.21430578736772887,2.9487748003850394]","[0.25034784957250394,0.03782835436332822,0.053860038189878494]","[-0.04314013812324345,-0.13028769200094767,3.0011855124198594]","[0.22654102493760317,0.013809057042813573,0.04259217371236432]","[0.0426913314,-0.0589998215,2.96299839]","[0.271432579,0.0172484517,0.0311468281]","[0.408635229,0.0172958132,-0.0197550524]","[0.03947328682988882,-0.05920514743775129,2.9626227021217346]","[0.3252563774585724,0.024162312038242817,0.037116795778274536]","[0.607742503285408,0.011447250144556165,-0.06037362478673458]","[-0.0006271023885346949,-0.06404837220907211,2.956716537475586]","[0.24114687740802765,0.02480805665254593,0.03172696754336357]",0.05609959755977981,0.15743793983529858,0.09040185521583836,0.02126879460377549,0.4008383616112236,0.7161048766739619,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,12.0,12.0,12.0,0.27375770643009906,0.4094779136837351,0.06671417435380927,0.15654453959296893,0.13404708152506925,0.03564626646441148,0.09040185521583836,0.02126879460377549,0.09141117927247967
24764000000,1,1.4080000000000001,MAIN,MAIN,TRACK_MAIN,False,"[-0.07513271732643362,-0.19999935837929922,2.955493202721938]","[0.2779903395647309,0.01752646278671565,0.030829604320527212]","[0.41106092645070164,0.01745483637266875,-0.019896848317507536]","[0.1472443566198165,0.009802698107016965,-0.00867309622133377]","[-0.1293818210802484,-0.2136912683807304,2.949390932907211]","[0.25863362865930395,0.039303609440180465,0.05382830385950253]","[-0.039266400196409194,-0.13005399673702747,3.0016564824840177]","[0.2346397684133193,0.01423457833466759,0.04258418078224756]","[0.0470866635,-0.0587216243,2.96349406]","[0.277990341,0.0175264627,0.0308296047]","[0.411060929,0.0174548365,-0.0198968481]","[0.04379016440361738,-0.05893027223646641,2.963122308254242]","[0.33245453238487244,0.024268069304525852,0.03661212511360645]","[0.6082369089126587,0.01025940547697246,-0.06114245019853115]","[0.0032086861319839954,-0.0636632964015007,2.9574060440063477]","[0.24904489517211914,0.02528376504778862,0.03145621716976166]",0.05628206956457073,0.15725315975594267,0.0903878274720232,0.02129374974304225,0.41000373939255835,0.7184933432909955,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,20.0,12.0,0.2802432341586301,0.41191217648944983,0.06557419312643364,0.14782495068365667,0.1335951719248853,0.036477279967802874,0.0903878274720232,0.02129374974304225,0.09115807544113522
24780000000,1,1.4240000000000002,MAIN,MAIN,TRACK_MAIN,False,"[-0.07063215706973944,-0.19971669411052728,2.9559839237384824]","[0.284585788116554,0.017806983194994477,0.03051016080602544]","[0.41334676039774737,0.01760947991009498,-0.02003257555804731]","[0.13847614053772153,0.009527168563283665,-0.008292310851361815]","[-0.1251437293670963,-0.2130622666499916,2.9499960655436723]","[0.2676831294790757,0.04038486686422139,0.05369513752360877]","[-0.03526764684356284,-0.12981326456352946,3.0021179620328953]","[0.24275602446723682,0.01468070230486308,0.04255816931778836]","[0.051587224,-0.0584389605,2.96398473]","[0.284585774,0.0178069826,0.0305101611]","[0.413346767,0.0176094808,-0.0200325754]","[0.04783675695459048,-0.05867451367278894,2.963575839996338]","[0.33851877351601917,0.024303438141942024,0.036090237398942314]","[0.6046915749708811,0.008519918657839298,-0.06163615360856056]","[0.009218502789735794,-0.06305905431509018,2.958433151245117]","[0.26101529598236084,0.02614394947886467,0.030861444771289825]",0.05643997046860694,0.1582954108931535,0.09134278728314045,0.02452795134437314,0.418376107348739,0.71778822744439,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,20.0,20.0,20.0,0.2867699938292647,0.4142064004786813,0.06445564413626183,0.13905096496720776,0.13313451337576612,0.037497955954735304,0.09134278728314045,0.02452795134437314,0.09091472672411104
24796000000,1,1.4400000000000002,MAIN,MAIN,TRACK_MAIN,False,"[-0.06602578304402743,-0.1994295219095292,2.9564695165461594]","[0.2912166854934534,0.018089942486350333,0.03018859452141208]","[0.41549189621761173,0.017759687747787835,-0.020162186897958075]","[0.12965791067559115,0.009248260432039246,-0.007908644132679254]","[-0.12076616535212868,-0.21241440542629134,2.950587999286631]","[0.2770618320732485,0.04149581192348837,0.053553431431939476]","[-0.031087659852408175,-0.12956248981421076,3.002565077391762]","[0.2514563248796036,0.015170006645393362,0.042486648583525875]","[0.0561935976,-0.058151789,2.96447039]","[0.291216671,0.0180899426,0.030188594]","[0.415491909,0.0177596882,-0.0201621875]","[0.050837130596240364,-0.05848607110480467,2.9639029502868652]","[0.3412000487248103,0.02415204979479313,0.035527276496092476]","[0.589843620856603,0.006935891695320606,-0.06189464405179024]","[0.01339748501777649,-0.06264377385377884,2.959108352661133]","[0.26916781067848206,0.02656758949160576,0.030407793819904327]",0.056565969455628515,0.1581940575269187,0.09135387011083856,0.024279628422626456,0.424313841511064,0.7077650449534686,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,16.0,12.0,20.0,0.2933355675129265,0.416359743625526,0.0633579875941127,0.13022768819953673,0.1326962355065193,0.03835575191282159,0.09135387011083856,0.024279628422626456,0.09070212431708352
24812000000,1,1.4520000000000002,MAIN,MAIN,TRACK_MAIN,False,"[-0.06250123053790697,-0.19921116125385174,2.9568303257460835]","[0.2962117643189954,0.0183037195533839,0.029946085795820372]","[0.41700795420658116,0.017869400804105463,-0.02025535500420354]","[0.12301436165355811,0.009036951281424462,-0.007619130712902137]","[-0.11682655940120093,-0.21304685582998248,2.9500327242486355]","[0.2855041488045481,0.04001391789122682,0.05159399807696839]","[-0.02677434899844032,-0.12930322898517146,3.003001857784453]","[0.26036729506855755,0.015695902109090606,0.042401185891558606]","[0.0597181506,-0.0579334274,2.96483111]","[0.296211779,0.0183037203,0.0299460851]","[0.417007953,0.0178694017,-0.0202553552]","[0.057685418985784054,-0.058059810660779476,2.964619517326355]","[0.35487740486860275,0.02456749463453889,0.03509615920484066]","[0.608915165066719,0.006925956113263965,-0.06195639446377754]","[0.019931182265281677,-0.06199120357632637,2.9601097106933594]","[0.2815951108932495,0.027344409376382828,0.02981959842145443]",0.056470126497353626,0.16010988049214694,0.09247730368772404,0.027287437210391976,0.43738192524816993,0.7240587768707527,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,12.0,12.0,12.0,0.29828376342830265,0.4178818358854596,0.06254813549990343,0.12358094842780386,0.1338959474483126,0.03616262024799955,0.09247730368772404,0.027287437210391976,0.09107875399558153
24828000000,1,1.4720000000000002,MAIN,MAIN,TRACK_MAIN,False,"[-0.05649343334328508,-0.19884150105156395,2.9574251863936567]","[0.30457578572018634,0.01866289130197614,0.029539487181944483]","[0.41935710726096515,0.01804658720027026,-0.02040288763067384]","[0.1118909220499209,0.00868089957025975,-0.0071335116570189075]","[-0.114487115006541,-0.21756233685099183,2.9460644196625756]","[0.2909134243569962,0.030270446025890192,0.04410557019390078]","[-0.02232750361481168,-0.12903682975294783,3.003428072001128]","[0.26931174623328025,0.016216437569368126,0.042306923407757754]","[0.0657259449,-0.0575637668,2.96542597]","[0.304575771,0.0186628904,0.0295394864]","[0.419357121,0.0180465877,-0.0204028878]","[0.06272204779088497,-0.057748597115278244,2.965128540992737]","[0.36284060776233673,0.024672902189195156,0.03459901548922062]","[0.6097002923488617,0.005662413779646158,-0.062227219343185425]","[0.019931182265281677,-0.06199120357632637,2.9601097106933594]","[0.2815951108932495,0.027344409376382828,0.02981959842145443]",0.06199035268980365,0.15676712812542654,0.09031828689760492,0.02075201410034822,0.44823841004729953,0.7266533842274253,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,12.0,12.0,12.0,0.3065734725343837,0.420240812562906,0.061223232827544494,0.11245365019905418,0.1400740803591397,0.025833752761028044,0.09031828689760492,0.02075201410034822,0.0903120610634755
