timestamp_ns,time_s,segment_id,segment_kind,mode,radius_m,requested_speed_mps,planner_speed_mps,planner_acceleration_mps2,planner_deceleration_mps2,planner_jerk_mps3,planner_lateral_acceleration_mps2,gt_tracking_error_m,command_velocity_error_mps,lio_position_error_gt_m,lio_position_error_gt_horizontal_m,lio_velocity_error_gt_mps,lio_velocity_error_gt_horizontal_mps,px4_position_error_gt_m,px4_velocity_error_gt_mps,px4_lio_position_residual_m,px4_lio_velocity_residual_mps,px4_effective_setpoint_error_gt_m,px4_effective_tracking_error_m,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,source_age_px4_ms,source_age_ground_truth_ms,source_age_lio_ms,source_age_px4_effective_sp_ms,px4_xy_valid,px4_z_valid,px4_v_xy_valid,px4_v_z_valid,failsafe,lio_status,lio_navigation_valid,segment_boundary,ground_truth_position_ned_x,ground_truth_position_ned_y,ground_truth_position_ned_z,ground_truth_velocity_ned_x,ground_truth_velocity_ned_y,ground_truth_velocity_ned_z,lio_position_ned_x,lio_position_ned_y,lio_position_ned_z,lio_velocity_ned_x,lio_velocity_ned_y,lio_velocity_ned_z,planner_acceleration_ned_x,planner_acceleration_ned_y,planner_acceleration_ned_z,planner_jerk_ned_x,planner_jerk_ned_y,planner_jerk_ned_z,planner_position_ned_x,planner_position_ned_y,planner_position_ned_z,planner_velocity_ned_x,planner_velocity_ned_y,planner_velocity_ned_z,px4_effective_acceleration_setpoint_ned_x,px4_effective_acceleration_setpoint_ned_y,px4_effective_acceleration_setpoint_ned_z,px4_effective_position_setpoint_ned_x,px4_effective_position_setpoint_ned_y,px4_effective_position_setpoint_ned_z,px4_effective_velocity_setpoint_ned_x,px4_effective_velocity_setpoint_ned_y,px4_effective_velocity_setpoint_ned_z,px4_input_acceleration_ned_x,px4_input_acceleration_ned_y,px4_input_acceleration_ned_z,px4_input_position_ned_x,px4_input_position_ned_y,px4_input_position_ned_z,px4_input_velocity_ned_x,px4_input_velocity_ned_y,px4_input_velocity_ned_z,px4_position_ned_x,px4_position_ned_y,px4_position_ned_z,px4_velocity_ned_x,px4_velocity_ned_y,px4_velocity_ned_z
6080000000,0.16,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.0008862527397799434,0.07603330002247528,0.0008862527397799434,0.07639916267921007,,,,100.0,4.0,0.0,2668.0,12.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00011888155859196559,3.6792091123061255e-05,0.015545845031738281,0.0003245971165597439,-0.00012035250983899459,0.07603251188993454
6096000000,0.176,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.0012967363058179204,0.07734534268574023,0.0012967363058179204,0.07771079479549609,,,,100.0,4.0,16.0,2684.0,4.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00012960245658177882,2.8759497581631877e-05,0.015958786010742188,0.00039498243131674826,-0.00015851703938096762,0.07734417170286179
6112000000,0.192,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.0012967363058179204,0.07734534268574023,0.0012967363058179204,0.07771079479549609,,,,100.0,20.0,12.0,2700.0,20.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00012960245658177882,2.8759497581631877e-05,0.015958786010742188,0.00039498243131674826,-0.00015851703938096762,0.07734417170286179
6128000000,0.208,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.0020261378725760786,0.07936775069684615,0.0020261378725760786,0.07973099737464616,,,,100.0,12.0,8.0,2716.0,12.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0001450415438739583,1.6871090338099748e-05,0.01669025421142578,0.00031929288525134325,-0.00020910952298436314,0.07936683297157288
6144000000,0.224,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.0025793419264996563,0.08067956793495776,0.0025793419264996563,0.08104412826958637,,,,100.0,12.0,4.0,2732.0,12.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00015414161316584796,8.413313480559736e-06,0.017244338989257812,0.0003299030940979719,-0.00027689378475770354,0.08067841827869415
6160000000,0.24,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.0034730251030092823,0.08256508506627916,0.0034730251030092823,0.08292384874917283,,,,100.0,4.0,0.0,2748.0,12.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00016681117995176464,-4.560279649012955e-06,0.018138885498046875,0.00031925205257721245,-0.00026080687530338764,0.08256405591964722
6176000000,0.256,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.00412298280312641,0.08376187291698836,0.00412298280312641,0.08411649746364341,,,,100.0,4.0,16.0,2764.0,4.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00017450809536967427,-1.2713759133475833e-05,0.018789291381835938,0.0003277360228821635,-0.00024018375552259386,0.08376088738441467
6192000000,0.272,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.00412298280312641,0.08376187291698836,0.00412298280312641,0.08411649746364341,,,,100.0,20.0,12.0,2780.0,20.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00017450809536967427,-1.2713759133475833e-05,0.018789291381835938,0.0003277360228821635,-0.00024018375552259386,0.08376088738441467
6208000000,0.288,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.004869274410048482,0.08484541143083667,0.004869274410048482,0.08519143455880152,,,,100.0,20.0,8.0,2796.0,20.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00018247026309836656,-1.9479146430967376e-05,0.01953601837158203,0.0003774481010623276,-0.00014074334467295557,0.08484445512294769
6224000000,0.304,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479798623642757,0.005477499520865148,0.006173258673279623,0.0865151995015668,0.006173258673279623,0.08685375841652435,,,,100.0,12.0,4.0,2812.0,12.0,False,True,False,True,False,LOST,False,False,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,-0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,-0.00044887230006019046,0.005459076355878951,-0.00015871973601013084,0.0,0.0,0.0,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-1.6456047887913883e-05,0.00010012189886765555,0.014672279357910156,0.0,0.0,0.0,0.00019384878396522254,-2.7007359676645137e-05,0.02084064483642578,0.00035250079235993326,-8.131947834044695e-05,0.0865144431591034
