record_time_ns,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
1785256502532099666,123,855,328,15533,18803,1924,4526,22351
1785256502551651156,135,922,182,4902,5502,804,4526,7917
1785256502575849064,135,922,182,4902,5502,804,4526,7917
1785256502632190812,208,906,333,15444,18633,1835,4526,22174
1785256502642466832,208,906,333,15444,18633,1835,4526,22174
1785256502699262544,219,864,258,12628,14425,1559,4729,22464
1785256502731224610,132,930,329,15006,18248,1699,4729,21638
1785256502756524573,124,876,203,9146,10431,1222,4729,13178
1785256502793596554,136,872,240,12402,14120,1441,4729,16994
1785256502830953804,134,859,331,14626,18020,1677,4729,21324
1785256502857452356,115,861,211,9663,10987,1289,4729,13794
1785256502876090722,115,861,211,9663,10987,1289,4729,13794
1785256502931169452,265,889,322,14650,17713,1483,4729,20937
1785256502942297655,265,889,322,14650,17713,1483,4729,20937
1785256502991249550,247,879,259,10322,11642,1204,4729,14598
1785256503030803246,124,899,308,14208,17656,1689,4729,20945
1785256503059218332,130,841,223,11059,12565,1521,4729,15689
1785256503075686290,130,841,223,11059,12565,1521,4729,15689
1785256503135834694,247,929,313,15029,18156,1629,4491,26025
1785256503161549334,133,932,273,13024,14798,1511,4491,18007
1785256503175597881,133,932,273,13024,14798,1511,4491,18007
1785256503231440890,242,883,322,14799,18060,1581,4491,21381
1785256503242551080,242,883,322,14799,18060,1581,4491,21381
1785256503291393516,316,1715,276,9762,11167,938,4491,14873
1785256503325840157,135,932,320,10413,12602,1797,4491,16061
1785256503342314902,135,932,320,10413,12602,1797,4491,16061
1785256503387786233,231,932,193,7898,8952,804,4491,11277
1785256503431272028,133,949,315,15307,18076,1849,4491,21576
1785256503466822709,183,1683,431,16567,18721,1898,4491,23229
1785256503475900326,183,1683,431,16567,18721,1898,4491,23229
1785256503532951650,344,1531,313,15784,18705,1682,4491,22847
1785256503542513783,344,1531,313,15784,18705,1682,4491,22847
1785256503585441740,227,927,152,6012,6786,511,4491,8959
1785256503637885770,119,834,306,16083,19342,2226,4874,27965
1785256503668103820,137,957,304,17935,20698,2133,4874,24708
1785256503684839000,137,1008,162,5805,6463,503,4874,8443
1785256503734695941,137,1005,315,17804,21140,2032,4874,24877
1785256503766330196,126,917,296,16126,18636,2189,4874,22579
1785256503775833428,126,917,296,16126,18636,2189,4874,22579
1785256503835111078,240,939,342,17657,21044,2270,4874,25174
1785256503842449739,240,939,342,17657,21044,2270,4874,25174
1785256503883212982,207,917,171,4459,5038,341,4874,7037
1785256503934673976,131,867,339,18230,21523,2075,4874,25184
1785256503942347988,131,867,339,18230,21523,2075,4874,25184
1785256503982343687,234,881,120,3688,4125,264,4874,5872
1785256504034854415,114,909,328,17801,21132,2482,4874,25214
1785256504073206261,124,891,357,17755,20505,2210,4826,29242
1785256504075755142,124,891,357,17755,20505,2210,4826,29242
1785256504134566098,254,914,334,17169,20328,2143,4826,24432
1785256504142357483,254,914,334,17169,20328,2143,4826,24432
1785256504182591431,216,882,121,3796,4309,297,4826,5963
1785256504233349017,139,931,330,17134,19719,2361,4826,23687
1785256504269297160,146,936,386,18669,21654,2235,4826,25759
1785256504283378175,136,870,147,4492,5068,383,4826,6988
1785256504330820742,114,868,292,15174,17681,1939,4826,21154
1785256504369297127,131,1028,332,18104,21544,2190,4826,25541
1785256504376160187,131,1028,332,18104,21544,2190,4826,25541
1785256504432313456,238,927,311,15844,18326,2046,4826,22267
1785256504442270375,238,927,311,15844,18326,2046,4826,22267
1785256504484413287,223,931,146,5272,5883,497,4826,7839
1785256504529265834,133,927,292,10026,11526,1828,4644,19552
1785256504567165759,131,866,380,16911,19988,2043,4644,23726
1785256504582658414,135,864,158,3819,4258,490,4644,6193
1785256504630455297,113,877,297,15079,17422,1857,4644,20782
1785256504666583705,125,877,414,15774,19150,2014,4644,22919
1785256504675767880,125,877,414,15774,19150,2014,4644,22919
1785256504731457743,242,929,277,15680,17867,1723,4644,21406
1785256504742266042,242,929,277,15680,17867,1723,4644,21406
1785256504786942688,330,1787,234,5942,6943,873,4644,10375
1785256504829569759,128,900,283,14441,16355,2021,4644,19888
1785256504866362219,157,924,333,16334,19404,1913,4644,23024
1785256504885074533,131,898,196,5302,5970,861,4644,8474
1785256504927870024,108,847,247,8708,9898,1584,4683,17555
1785256504966149266,132,872,318,15462,18943,1863,4683,22407
1785256504975912989,132,872,318,15462,18943,1863,4683,22407
1785256505028436734,226,867,249,13198,15038,1667,4683,18443
1785256505042626709,226,867,249,13198,15038,1667,4683,18443
1785256505088886848,235,909,193,8854,9945,985,4683,12428
1785256505126339806,140,935,238,12044,13672,1476,4683,16646
1785256505141837597,140,935,238,12044,13672,1476,4683,16646
1785256505194264304,329,1672,302,12343,14169,1208,4683,17881
1785256505226081435,128,902,225,11407,12930,1966,4683,16336
1785256505265053828,122,1301,335,14945,18013,1568,4683,21640
1785256505275815242,122,1301,335,14945,18013,1568,4683,21640
1785256505325493477,250,877,204,11203,12789,1273,4683,15659
1785256505342553266,250,877,204,11203,12789,1273,4683,15659
1785256505397229246,357,1770,319,14492,16617,1523,4683,20865
1785256505427882826,122,931,200,9539,10734,1101,4857,18134
1785256505467068956,202,1767,463,16426,19385,1526,4857,23671
1785256505475630272,202,1767,463,16426,19385,1526,4857,23671
1785256505522399473,253,932,189,9037,10209,997,4857,12823
1785256505565456869,129,894,311,15210,18137,1848,4857,21616
1785256505576017630,129,894,311,15210,18137,1848,4857,21616
1785256505621628245,209,881,188,8172,9192,795,4857,11506
1785256505642559105,209,881,188,8172,9192,795,4857,11506
1785256505696169715,236,839,255,14261,16197,1817,4857,19555
1785256505718994354,127,834,160,6526,7343,630,4857,9249
1785256505742021338,127,834,160,6526,7343,630,4857,9249
1785256505796604696,222,839,269,14718,16823,1658,4857,20025
1785256505818310406,134,884,156,6043,6832,622,4857,8789
1785256505868538339,133,927,337,17883,21169,1956,4857,24810
1785256505875871404,133,927,337,17883,21169,1956,4857,24810
1785256505922672772,208,868,138,4945,5529,413,4731,12355
1785256505942375186,208,868,138,4945,5529,413,4731,12355
1785256505998799830,242,871,269,16411,18779,1923,4731,22332
1785256506014557185,117,933,133,2978,3356,393,4731,5094
1785256506066623415,126,835,308,16455,19569,2024,4731,23140
1785256506099990745,126,858,306,17063,19840,2038,4731,23612
1785256506114477145,129,883,125,2828,3178,383,4731,4866
1785256506166790589,131,866,371,16380,19070,2209,4731,22904
1785256506176101416,131,866,371,16380,19070,2209,4731,22904
1785256506217211608,228,915,136,4639,5182,415,4731,7066
1785256506242286568,228,915,136,4639,5182,415,4731,7066
1785256506302145856,254,931,324,18283,21307,2336,4731,25433
1785256506314949604,133,927,138,3037,3412,376,4731,5162
1785256506341843384,133,927,138,3037,3412,376,4731,5162
1785256506406138392,221,929,347,18110,20923,2159,4669,29515
1785256506416462362,138,939,152,4730,5325,377,4669,7125
1785256506466553578,135,927,304,16809,19440,2114,4669,23195
1785256506475681732,135,927,304,16809,19440,2114,4669,23195
1785256506515277169,205,869,133,3072,3433,409,4669,5216
1785256506542161708,205,869,133,3072,3433,409,4669,5216
1785256506599984507,236,870,316,17173,19902,2006,4669,23587
1785256506614982958,131,894,144,3336,3724,439,4669,5512
1785256506666920145,138,935,318,17209,19905,1984,4669,23510
1785256506699476722,117,901,316,16397,19227,2125,4669,23067
1785256506717804047,132,936,153,5603,6276,600,4669,8295
1785256506760340114,142,933,310,11572,13278,1923,4669,16823
1785256506775737721,142,933,310,11572,13278,1923,4669,16823
1785256506821301855,241,940,169,3454,3861,470,4934,10816
1785256506842163006,241,940,169,3454,3861,470,4934,10816
1785256506900199588,218,867,320,17112,20211,1998,4934,23895
1785256506916158834,136,928,150,3854,4310,542,4934,6448
1785256506942030819,136,928,150,3854,4310,542,4934,6448
1785256507001035725,244,870,330,17486,20892,2070,4934,24707
1785256507018502318,144,980,158,5979,6705,562,4934,8944
1785256507064478758,145,931,267,15413,17622,1814,4934,20990
1785256507075625393,145,931,267,15413,17622,1814,4934,20990
1785256507119447490,240,904,158,6380,7182,654,4934,9333
1785256507142014120,240,904,158,6380,7182,654,4934,9333
1785256507199457113,221,931,327,16321,19589,1779,4934,23131
1785256507220533709,128,874,195,7707,8666,819,4934,10917
1785256507263129606,140,872,248,14325,16251,1896,4934,19641
1785256507304265402,123,944,328,15838,18782,1848,5149,27496
1785256507323718806,157,991,204,10261,11513,1140,5149,14230
1785256507361617368,144,934,252,13183,14938,1569,5149,18036
1785256507375731915,144,934,252,13183,14938,1569,5149,18036
1785256507423483855,265,896,193,9564,10801,1116,5149,13457
1785256507442381685,265,896,193,9564,10801,1116,5149,13457
1785256507497276734,211,890,331,14884,17551,1485,5149,20773
1785256507521525135,134,1043,354,7852,8774,1389,5149,12036
1785256507541927121,134,1043,354,7852,8774,1389,5149,12036
1785256507597917598,256,901,295,15355,18180,1519,5149,21431
1785256507626761268,138,935,243,12660,14286,1389,5149,17244
1785256507658015516,140,870,218,10342,11703,1334,5149,14458
1785256507675738405,140,870,218,10342,11703,1334,5149,14458
1785256507729422647,330,1710,330,13814,15457,1516,5149,19577
1785256507742150990,330,1710,330,13814,15457,1516,5149,19577
1785256507803727710,234,929,309,15661,18508,1807,5094,27186
1785256507829648381,133,930,273,14571,16521,1829,5094,19985
1785256507854903350,130,870,193,8081,9065,921,5094,11346
1785256507897508095,129,871,323,14750,17550,1803,5094,21042
1785256507929286071,112,863,257,14117,16054,2029,5094,19594
1785256507954391255,145,931,202,7715,8744,764,5094,10961
1785256507975576640,145,931,202,7715,8744,764,5094,10961
1785256508033150068,328,1760,340,16558,18577,1878,5094,23112
1785256508042475528,328,1760,340,16558,18577,1878,5094,23112
1785256508098290082,217,872,318,15304,18064,1814,5094,21607
1785256508131833328,124,866,273,16348,18524,1993,5094,22090
1785256508151857601,127,866,185,5888,6576,538,5094,8473
1785256508203572087,130,879,295,15544,18292,1914,4815,26603
1785256508232451409,109,891,300,16674,19050,2061,4815,22741
1785256508251639703,130,867,148,5581,6261,506,4815,8068
1785256508275969747,130,867,148,5581,6261,506,4815,8068
1785256508327536682,350,1776,394,11363,12908,1886,4815,17568
1785256508342385624,350,1776,394,11363,12908,1886,4815,17568
1785256508399902339,216,875,311,16802,19618,1920,4815,23248
1785256508434803915,159,926,316,18391,21207,2266,4815,25223
1785256508450612382,132,912,141,4942,5543,365,4815,7280
1785256508502666885,130,872,330,19091,22510,1945,4815,26180
1785256508526072321,110,872,299,10945,12625,1979,4815,16250
1785256508550295990,123,885,137,4475,5003,369,4815,6666
1785256508576231920,123,885,137,4475,5003,369,4815,6666
1785256508637414499,237,857,304,16315,18833,1903,4448,26816
1785256508642261476,237,857,304,16315,18833,1903,4448,26816
1785256508701143597,209,872,327,17802,20717,2090,4448,24580
1785256508733699932,126,915,304,17397,20071,2152,4448,23889
1785256508742288896,126,915,304,17397,20071,2152,4448,23889
1785256508796289093,242,925,329,13214,15813,2257,4448,19934
1785256508833743865,123,863,310,17453,20679,1810,4448,24088
1785256508849340460,113,890,118,3621,4029,287,4448,5618
1785256508875707810,113,890,118,3621,4029,287,4448,5618
1785256508927567129,242,930,343,11843,13768,2002,4448,17523
1785256508942543810,242,930,343,11843,13768,2002,4448,17523
1785256508999816245,212,824,282,16901,19439,1973,4448,23030
1785256509035418549,117,867,318,18653,21668,2142,4448,25477
1785256509050115064,142,882,141,4414,4942,324,4448,6614
1785256509103067760,138,877,281,15160,17457,2110,4975,26096
1785256509128210377,133,952,332,12420,14589,2175,4975,18540
1785256509151358339,123,888,144,5314,5919,482,4975,7817
1785256509175966782,123,888,144,5314,5919,482,4975,7817
1785256509235229121,214,909,327,17767,20981,2100,4975,24880
1785256509242313046,214,909,327,17767,20981,2100,4975,24880
1785256509297566179,349,1325,266,14721,16935,1806,4975,21006
1785256509333854921,112,891,320,17535,20471,1966,4975,24095
1785256509342357094,112,891,320,17535,20471,1966,4975,24095
1785256509396031890,241,899,271,14548,16549,1890,4975,20145
1785256509432076321,119,871,326,16090,18886,1805,4975,22323
1785256509453664867,126,845,166,7109,7955,791,4975,10073
1785256509475897700,126,845,166,7109,7955,791,4975,10073
1785256509532796598,225,948,330,15811,18671,1907,4975,22335
1785256509542680235,225,948,330,15811,18671,1907,4975,22335
1785256509600034782,224,869,244,13445,15230,1551,4942,23312
1785256509631950233,118,931,349,15805,18689,1798,4942,22197
1785256509657382355,137,924,211,9947,11130,1075,4942,13708
1785256509694383750,141,942,243,13178,14884,1549,4942,17937
1785256509731092679,136,936,322,15304,18069,1596,4942,21344
1785256509757670413,135,895,206,9953,11253,1220,4942,13952
1785256509775877200,135,895,206,9953,11253,1220,4942,13952
1785256509830808209,207,842,310,14374,17029,1725,4942,20396
1785256509842436253,207,842,310,14374,17029,1725,4942,20396
1785256509893677408,355,1789,388,11487,12969,1297,4942,17142
1785256509931660755,138,944,321,15339,18267,1784,4942,21787
1785256509959298445,119,935,237,11623,13037,1362,4942,15930
1785256509975615285,119,935,237,11623,13037,1362,4942,15930
1785256510042324214,238,873,328,20038,23702,1664,5323,32413
1785256510061639350,158,1030,269,13112,14684,1413,5323,17933
1785256510076044652,158,1030,269,13112,14684,1413,5323,17933
1785256510132120290,224,878,328,15532,18670,1523,5323,21901
1785256510142480599,224,878,328,15532,18670,1523,5323,21901
1785256510191043820,306,1711,280,9611,10758,984,5323,14318
1785256510230134922,134,936,319,14308,17002,1709,5323,20361
1785256510262215811,128,869,259,13623,15424,1820,5323,18784
1785256510287933375,122,853,197,8114,9116,981,5323,11423
1785256510331476950,126,870,331,15641,18501,1866,5323,21948
1785256510364407292,139,875,271,15163,17188,2097,5323,20889
1785256510376027253,139,875,271,15163,17188,2097,5323,20889
1785256510432898233,223,871,320,16194,19157,1751,5323,22613
1785256510442370788,223,871,320,16194,19157,1751,5323,22613
1785256510490524116,221,876,170,6109,6841,562,5052,13921
1785256510533456494,124,857,325,17242,20092,2050,5052,23694
1785256510542141280,124,857,325,17242,20092,2050,5052,23694
1785256510584149968,234,878,144,5337,5926,424,5052,7770
1785256510636851464,195,1763,455,19624,22445,2196,5052,27331
1785256510665329217,144,930,317,15871,18077,1967,5052,21735
1785256510675894192,144,930,317,15871,18077,1967,5052,21735
1785256510735670742,228,897,375,18266,21504,2294,5052,25670
1785256510742206973,228,897,375,18266,21504,2294,5052,25670
1785256510782807332,224,846,123,3946,4389,301,5052,6314
1785256510837632504,131,867,327,19784,24031,2304,5052,27944
1785256510867580816,139,930,308,17506,20149,1989,5052,24021
1785256510882510155,120,941,133,4071,4526,306,5052,6208
1785256510940622058,121,847,306,17939,21164,2252,5614,30573
1785256510969461845,150,1009,349,19126,21917,2157,5614,25926
1785256510975865267,150,1009,349,19126,21917,2157,5614,25926
1785256511032782341,240,932,307,16192,18794,2039,5614,22669
1785256511042216924,240,932,307,16192,18794,2039,5614,22669
1785256511083146469,204,835,145,4351,4872,371,5614,6597
1785256511134304131,200,1769,426,17593,20179,1996,5614,24814
1785256511141937177,200,1769,426,17593,20179,1996,5614,24814
1785256511183282722,215,864,141,4528,5066,337,5614,6785
1785256511231503819,141,876,307,16062,18458,2103,5614,22149
1785256511261822424,131,893,338,12237,14223,2106,5614,18035
1785256511275878776,131,893,338,12237,14223,2106,5614,18035
1785256511326903677,247,927,299,10994,12681,2206,5614,16830
1785256511342371776,247,927,299,10994,12681,2206,5614,16830
1785256511384490238,227,873,149,5493,6111,416,5614,7912
1785256511438607105,205,1771,339,15934,18400,2158,5839,28958
1785256511442032826,205,1771,339,15934,18400,2158,5839,28958
1785256511485348517,244,876,169,6197,6897,542,5839,8897
1785256511531135854,128,884,294,15729,18031,2027,5839,21591
1785256511566483461,138,866,332,16184,18913,2351,5839,22916
1785256511576103083,138,866,332,16184,18913,2351,5839,22916
1785256511626003685,233,902,277,10644,12110,1808,5839,15636
1785256511642193829,233,902,277,10644,12110,1808,5839,15636
1785256511685565571,228,921,164,6311,7031,547,5839,9043
1785256511732719491,194,1702,372,16565,18943,1789,5839,23224
1785256511742128039,194,1702,372,16565,18943,1789,5839,23224
1785256511786999027,242,878,173,7170,8063,755,5839,10269
1785256511833015735,182,1771,356,16939,19242,1754,5839,23541
1785256511865617621,154,859,308,15907,18754,1685,5839,22082
1785256511875718391,154,859,308,15907,18754,1685,5839,22082
1785256511934123661,221,836,255,13642,15432,1638,5155,23884
1785256511942185791,221,836,255,13642,15432,1638,5155,23884
1785256511991360094,331,1745,274,10261,11565,908,5155,15022
1785256512026440173,127,836,242,12316,13887,1424,5155,16695
1785256512064667852,130,843,334,15350,18145,1633,5155,21376
1785256512090888445,127,866,234,10404,11755,1264,5155,14519
1785256512126550719,105,820,230,12426,14082,1416,5155,16839
1785256512164146277,144,867,311,14562,17394,1569,5155,20585
1785256512175954993,144,867,311,14562,17394,1569,5155,20585
1785256512225766472,243,878,231,11546,13030,1248,5155,15892
1785256512242384457,243,878,231,11546,13030,1248,5155,15892
1785256512293062789,227,901,250,12070,13612,1446,5155,16647
1785256512323512493,146,1236,189,9768,10990,1104,5155,13859
1785256512370374370,129,817,324,15045,18042,1592,5438,26654
1785256512394430751,140,980,248,13275,14938,1393,5438,17983
1785256512422030934,126,840,185,8845,10018,985,5438,12342
1785256512464306886,109,812,306,14881,17592,1569,5438,20659
1785256512475812020,109,812,306,14881,17592,1569,5438,20659
1785256512521621816,226,844,181,8264,9269,781,5438,11518
1785256512542204959,226,844,181,8264,9269,781,5438,11518
1785256512598053243,347,1756,349,15352,17251,1620,5438,21540
1785256512619427100,115,876,174,6886,7778,659,5438,9764
1785256512665507875,135,881,318,16143,18965,1809,5438,22378
1785256512675817329,135,881,318,16143,18965,1809,5438,22378
1785256512718114073,236,864,156,6057,6784,560,5438,8791
1785256512768282427,143,929,326,17937,21223,1852,5438,24750
1785256512775732281,143,929,326,17937,21223,1852,5438,24750
1785256512826661532,347,1720,201,6938,7884,506,4954,16073
1785256512842526404,347,1720,201,6938,7884,506,4954,16073
1785256512904934387,233,879,284,21751,24861,1946,4954,28417
1785256512916895198,115,902,134,4849,5439,434,4954,7186
1785256512941870534,115,902,134,4849,5439,434,4954,7186
1785256512999910298,231,836,283,17233,19720,2049,4954,23366
1785256513016826815,133,910,135,4712,5257,407,4954,7001
1785256513066739677,129,893,302,16837,19498,1859,4954,22930
1785256513075878580,129,893,302,16837,19498,1859,4954,22930
1785256513117614584,214,958,141,4950,5556,427,4954,7482
1785256513142359936,214,958,141,4950,5556,427,4954,7482
1785256513202353282,355,1717,527,18399,21188,1980,4954,26007
1785256513216530674,123,945,137,4726,5297,388,4954,7065
1785256513268683558,184,1673,416,18046,20819,1994,4954,25367
1785256513306992789,141,927,326,18347,21170,2040,5285,30238
1785256513316867611,146,1026,150,4902,5499,403,5285,7413
1785256513367196812,129,875,314,17277,20024,1970,5285,23553
1785256513376038586,129,875,314,17277,20024,1970,5285,23553
1785256513416903681,236,896,133,4576,5134,355,5285,6928
1785256513442189364,236,896,133,4576,5134,355,5285,6928
1785256513500178885,195,930,326,17358,20104,1932,5285,23737
1785256513517022102,114,926,158,5089,5700,441,5285,7514
1785256513541973955,114,926,158,5089,5700,441,5285,7514
1785256513600609886,332,1680,402,17251,19850,1760,5285,24273
1785256513617085031,123,893,148,4925,5527,477,5285,7352
1785256513671628448,137,943,378,19635,23334,2694,5285,27804
1785256513675548641,137,943,378,19635,23334,2694,5285,27804
1785256513719343188,302,1711,168,5413,6340,504,5285,9246
1785256513742319306,302,1711,168,5413,6340,504,5285,9246
1785256513810335756,338,1715,466,20056,24014,1861,4784,33455
1785256513819953417,123,871,131,5916,6704,512,4784,8680
1785256513866124842,164,1666,369,15974,18240,1979,4784,22646
1785256513900625665,146,897,336,17393,20604,1835,4784,24139
1785256513916161467,130,881,143,3877,4323,547,4784,6333
1785256513963511930,150,868,296,14783,16848,1691,4784,20049
1785256513975611297,150,868,296,14783,16848,1691,4784,20049
1785256514019443199,221,937,157,6532,7304,620,4784,9397
1785256514042086151,221,937,157,6532,7304,620,4784,9397
1785256514098483718,219,880,295,15732,18622,1675,4784,21945
1785256514120811839,131,896,175,7908,8863,830,4784,11098
1785256514141791528,131,896,175,7908,8863,830,4784,11098
1785256514197185968,214,833,303,14945,17475,1591,4784,20682
1785256514227204444,120,879,188,8738,9861,978,5128,17389
1785256514262018973,128,861,242,13719,15597,1606,5128,18629
1785256514275758772,128,861,242,13719,15597,1606,5128,18629
1785256514323983247,236,887,191,10086,11315,1047,5128,13845
1785256514342348797,236,887,191,10086,11315,1047,5128,13845
1785256514397960673,218,873,312,16173,18669,1396,5128,21733
1785256514425353572,123,880,226,11259,12677,1354,5128,15524
1785256514459339644,115,926,291,11452,12896,1328,5128,15776
1785256514497093276,138,934,320,15045,17691,1481,5128,20856
1785256514528482149,142,874,225,14092,16337,1199,5128,19002
1785256514558482057,146,911,216,10893,12273,1139,5128,14865
1785256514576063160,146,911,216,10893,12273,1139,5128,14865
1785256514626246539,211,862,229,11958,13444,1304,5128,16234
1785256514642478065,211,862,229,11958,13444,1304,5128,16234
1785256514702220243,254,872,306,14758,17359,1542,4790,25414
1785256514727714125,125,868,241,13323,14969,1674,4790,18151
1785256514742443766,125,868,241,13323,14969,1674,4790,18151
1785256514797749476,225,883,291,15092,17739,1708,4790,21121
1785256514829689179,136,883,264,14764,16683,1791,4790,20064
1785256514854640906,129,894,175,7746,8848,1037,4790,11257
1785256514875930315,129,894,175,7746,8848,1037,4790,11257
1785256514931672588,328,1673,338,15310,17325,1727,4790,21648
1785256514942494859,328,1673,338,15310,17325,1727,4790,21648
1785256514997933953,228,896,308,15565,18204,1748,4790,21683
1785256515031078137,134,870,280,15959,18101,1924,4790,21617
1785256515052862388,129,873,160,6747,7544,693,4790,9565
1785256515100670753,119,880,464,17951,20984,1559,4790,24264
1785256515138631457,129,843,296,17002,19421,2052,5857,28896
1785256515150549962,145,963,163,4468,4996,697,5857,7132
1785256515175716409,145,963,163,4468,4996,697,5857,7132
1785256515231312472,231,846,257,15579,17922,1801,5857,21265
1785256515242350258,231,846,257,15579,17922,1801,5857,21265
1785256515307984817,213,888,330,23729,27581,2245,5857,31627
1785256515334227373,141,965,305,18072,20767,2136,5857,24614
1785256515342058380,141,965,305,18072,20767,2136,5857,24614
1785256515413706448,238,979,367,28219,32995,2502,5857,37426
1785256515448476066,126,962,302,26059,30233,2337,5857,34434
1785256515454852247,136,981,110,3902,4366,317,5857,6060
1785256515475621810,136,981,110,3902,4366,317,5857,6060
1785256515536397586,342,1761,456,18375,21166,2309,5857,26341
1785256515542357788,342,1761,456,18375,21166,2309,5857,26341
1785256515607779977,224,866,363,22259,26672,2756,5857,31266
1785256515646895066,127,914,361,21909,25625,2790,6414,36782
1785256515654208390,164,1165,126,3813,4311,358,6414,6464
1785256515710937560,153,1101,434,24718,28881,3270,6414,34258
1785256515750384425,141,1150,470,27901,32638,3756,6414,38977
1785256515756602050,166,1215,161,3186,3588,423,6414,5944
1785256515775552207,166,1215,161,3186,3588,423,6414,5944
1785256515844576347,370,1603,497,24080,28450,3302,6414,34607
1785256515844772310,370,1603,497,24080,28450,3302,6414,34607
1785256515904892999,261,985,339,20918,23942,2504,6414,28602
1785256515943261945,212,1944,562,23856,27845,2666,6414,33694
1785256515943424151,212,1944,562,23856,27845,2666,6414,33694
1785256515998974013,243,883,307,16527,18840,1959,6414,22697
1785256516038152279,113,899,375,20522,24092,2589,6414,28446
1785256516054826277,123,889,127,3273,3645,500,5388,11013
1785256516075621405,123,889,127,3273,3645,500,5388,11013
1785256516147104116,225,898,412,27594,32617,2470,5388,36905
1785256516147243304,225,898,412,27594,32617,2470,5388,36905
1785256516204029672,216,837,280,20840,23686,2014,5388,27465
1785256516238887233,129,889,373,20834,24715,2488,5388,28918
1785256516242067611,129,889,373,20834,24715,2488,5388,28918
1785256516296528903,242,880,287,14879,16843,1911,5388,20636
1785256516340288197,115,873,390,21340,25451,3457,5388,30647
1785256516351823848,137,1125,162,4658,5210,836,5388,7942
1785256516376027383,137,1125,162,4658,5210,836,5388,7942
1785256516440552809,242,935,393,21742,25854,2671,5388,30472
1785256516442260677,242,935,393,21742,25854,2671,5388,30472
1785256516499759154,207,912,229,17437,19715,1552,5388,23076
1785256516540044074,132,927,377,21390,25604,2883,5388,30327
1785256516541837216,132,927,377,21390,25604,2883,5388,30327
1785256516600099300,238,932,265,12320,13845,1760,5508,23074
1785256516640992255,140,940,382,22058,26364,3022,5508,31227
1785256516656823908,131,1011,192,9127,10245,1382,5508,13378
1785256516675793087,131,1011,192,9127,10245,1382,5508,13378
1785256516741428818,223,875,371,22140,26276,2960,5508,31127
1785256516742295239,223,875,371,22140,26276,2960,5508,31127
1785256516790969888,203,877,207,10275,11510,1367,5508,14693
1785256516841633001,124,880,379,22653,26856,3216,5508,31827
1785256516841801359,124,880,379,22653,26856,3216,5508,31827
1785256516890292425,310,911,219,9826,10954,1115,5508,13956
1785256516941708739,164,882,384,22773,26944,3372,5508,32114
1785256516960649469,123,1106,235,12161,13632,1487,5508,17054
1785256516975695087,123,1106,235,12161,13632,1487,5508,17054
1785256517042257432,222,873,393,22373,26558,3421,5508,31853
1785256517042454237,222,873,393,22373,26558,3421,5508,31853
1785256517094638323,235,944,183,7984,8954,947,6038,17695
1785256517144289967,115,943,401,24707,29038,3588,6038,34503
1785256517144459567,115,943,401,24707,29038,3588,6038,34503
1785256517185548183,226,863,158,6146,6915,695,6038,9197
1785256517243725996,134,868,388,24226,28698,3707,6038,34158
1785256517266117885,145,1064,262,16244,18243,2100,6038,22142
1785256517275787149,145,1064,262,16244,18243,2100,6038,22142
1785256517341641952,205,878,407,22120,25885,3540,6038,31290
1785256517342289756,205,878,407,22120,25885,3540,6038,31290
1785256517382799514,241,867,131,4147,4635,382,6038,6466
1785256517441854761,119,895,399,22965,26667,3492,6038,31956
1785256517467455231,141,1008,299,17217,19594,2678,6038,24133
1785256517481640727,123,876,115,3345,3779,463,6038,5499
1785256517548421089,129,858,375,23557,27276,3344,6390,38715
1785256517574557192,145,1040,302,17859,20282,2754,6390,25011
1785256517575660541,145,1040,302,17859,20282,2754,6390,25011
1785256517644451102,228,931,390,24533,28472,3642,6390,34118
1785256517644577586,228,931,390,24533,28472,3642,6390,34118
1785256517681087363,252,936,99,2564,2882,202,6390,4580
1785256517741196626,121,933,370,22964,26550,3278,6390,31648
1785256517770509656,150,986,325,19852,22693,2698,6390,27243
1785256517775558971,150,986,325,19852,22693,2698,6390,27243
1785256517839559523,228,871,340,21582,25029,3111,6390,29958
1785256517876116754,148,979,375,23473,26702,3891,6390,32563
1785256517876313106,148,979,375,23473,26702,3891,6390,32563
1785256517942234634,295,1017,461,23584,27007,3106,6390,32316
1785256517942399037,295,1017,461,23584,27007,3106,6390,32316
1785256517981790599,263,938,111,3179,3603,246,6390,5366
1785256518055063674,136,970,348,29068,33212,3223,7172,45327
1785256518090111466,176,1298,397,24113,27889,3364,7172,33544
1785256518096273152,153,1114,121,3518,3950,362,7172,5910
1785256518138905830,135,891,318,21386,24428,3020,7172,29125
1785256518180838847,156,1071,440,27666,31596,3541,7172,37316
1785256518181018591,156,1071,440,27666,31596,3541,7172,37316
1785256518235699488,213,887,314,18383,21097,2935,7172,25830
1785256518242148749,213,887,314,18383,21097,2935,7172,25830
1785256518281826349,243,963,110,3545,3997,311,7172,5801
1785256518333175792,134,938,308,17354,19762,2220,7172,23573
1785256518341925232,134,938,308,17354,19762,2220,7172,23573
1785256518382030281,206,866,112,3660,4085,347,7172,5764
1785256518438904674,131,895,294,22511,25608,2158,7172,29310
1785256518485271833,141,948,452,24549,28545,4247,6559,41325
1785256518485986197,141,948,452,24549,28545,4247,6559,41325
1785256518531360167,228,868,268,15272,17340,2186,6559,21300
