record_time_ns,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
1785252869027890361,221,865,280,12362,14467,1346,1159,17397
1785252869076815612,250,899,192,10984,12266,923,1159,14870
1785252869110848466,146,877,363,10780,12874,1341,1159,15787
1785252869143944284,106,822,222,9918,11136,1138,1418,15142
1785252869172738798,132,937,170,7371,8255,1000,1418,10664
1785252869212676127,144,929,295,12081,14418,1496,1418,17505
1785252869243321147,137,886,213,9984,11180,1338,1418,14145
1785252869261252007,137,886,213,9984,11180,1338,1418,14145
1785252869312736539,251,929,294,12059,14472,1405,1418,17561
1785252869327820756,251,929,294,12059,14472,1405,1418,17561
1785252869372616941,229,881,143,7687,8594,726,1418,10797
1785252869412869784,135,886,253,12570,14934,1488,1418,17894
1785252869443730839,143,919,222,10605,11907,1462,1418,14892
1785252869469515135,108,820,128,5317,5905,631,1418,7746
1785252869512108913,148,893,266,11723,13977,1489,1418,16991
1785252869546818439,127,864,225,11892,13345,1580,1567,17927
1785252869561232067,127,864,225,11892,13345,1580,1567,17927
1785252869612991890,253,813,274,12456,14556,1390,1567,17529
1785252869628046487,253,813,274,12456,14556,1390,1567,17529
1785252869669702193,199,827,133,5028,5654,555,1567,7530
1785252869713146290,128,964,304,12703,15034,1448,1567,18056
1785252869749003087,197,1701,375,13914,15782,1699,1567,20051
1785252869768933851,112,839,133,4337,4838,569,1567,6742
1785252869814479733,128,881,275,12962,15660,2053,1567,19222
1785252869847220951,128,848,241,12764,14920,1659,1567,18041
1785252869861606939,128,848,241,12764,14920,1659,1567,18041
1785252869913496457,244,867,301,12684,14878,1595,1567,18125
1785252869927753180,244,867,301,12684,14878,1595,1567,18125
1785252869968067561,196,833,126,3811,4292,389,1567,6056
1785252870016596343,127,872,275,14031,16270,1739,1753,21239
1785252870041958562,127,868,282,8572,9872,1571,1753,13117
1785252870067747647,112,823,119,3719,4173,394,1753,5805
1785252870115552718,131,881,284,14315,16947,1837,1753,20305
1785252870147762606,136,921,261,13642,15674,1587,1753,18802
1785252870161495251,136,921,261,13642,15674,1587,1753,18802
1785252870215996059,236,865,288,14243,16575,2114,1753,20451
1785252870227688950,236,865,288,14243,16575,2114,1753,20451
1785252870267362248,224,865,110,3297,3696,373,1753,5520
1785252870316261850,135,1017,281,15382,17555,1746,1753,20954
1785252870348537142,141,914,287,13734,16128,1622,1753,19475
1785252870361255109,141,914,287,13734,16128,1622,1753,19475
1785252870412372481,197,823,265,12115,13949,1711,1753,17327
1785252870451521692,117,849,269,14368,16933,1825,1915,22228
1785252870461484849,117,849,269,14368,16933,1825,1915,22228
1785252870516321559,332,1710,356,14710,16457,1325,1915,20625
1785252870527961565,332,1710,356,14710,16457,1325,1915,20625
1785252870568727177,208,866,128,4604,5114,511,1915,6979
1785252870612725985,137,897,260,12898,14459,1633,1915,17566
1785252870649447196,130,895,306,14486,17040,1748,1915,20444
1785252870669038411,117,815,122,4988,5526,536,1915,7380
1785252870711048367,113,858,245,11724,13159,1224,1915,15784
1785252870746130779,118,847,306,12215,14134,1260,1915,16953
1785252870761498511,118,847,306,12215,14134,1260,1915,16953
1785252870811956972,246,872,233,11811,13147,1381,1915,16227
1785252870828006682,246,872,233,11811,13147,1381,1915,16227
1785252870870999588,208,890,162,6446,7118,699,1915,9233
1785252870913675962,134,880,235,11581,12856,1490,2453,18236
1785252870948448119,134,928,306,13812,16503,1525,2453,19665
1785252870970130850,135,931,179,5480,6066,895,2453,8537
1785252871009796270,127,872,225,11010,12170,1344,2453,14912
1785252871054261728,199,1438,477,17688,20811,1791,2453,25087
1785252871061477368,199,1438,477,17688,20811,1791,2453,25087
1785252871111903086,315,934,234,11908,13171,1413,2453,16446
1785252871127996659,315,934,234,11908,13171,1413,2453,16446
1785252871174166767,225,929,208,8838,9771,1037,2453,12344
1785252871208097770,133,925,203,9373,10359,1016,2453,12798
1785252871246612665,134,932,308,12540,14990,1356,2453,17957
1785252871273767032,123,873,174,8710,9632,940,2453,11928
1785252871310155818,126,887,192,9020,9936,985,2408,14697
1785252871347085931,120,972,300,12058,14506,1651,2408,17761
1785252871361629465,120,972,300,12058,14506,1651,2408,17761
1785252871406879324,214,869,187,8088,8931,1010,2408,11435
1785252871427822339,214,869,187,8088,8931,1010,2408,11435
1785252871476446438,233,868,217,10804,11936,1232,2408,14676
1785252871504287524,115,868,172,6653,7298,664,2408,9282
1785252871545877786,118,825,280,12268,14487,1179,2408,17078
1785252871577908414,131,871,234,11509,12779,1697,2408,16072
1785252871604878291,124,834,163,7101,7782,763,2408,9830
1785252871646145704,119,826,284,12270,14661,1204,2408,17282
1785252871661104411,119,826,284,12270,14661,1204,2408,17282
1785252871704880999,201,835,163,6429,7091,594,2408,9211
1785252871727821247,201,835,163,6429,7091,594,2408,9211
1785252871782597226,240,931,394,13425,14804,1388,2291,20313
1785252871803622899,126,881,146,5810,6399,632,2291,8351
1785252871847100162,122,894,328,12948,15169,1312,2291,18024
1785252871879125857,119,834,256,12261,13771,1692,2291,17035
1785252871902412731,125,887,144,5106,5620,519,2291,7464
1785252871949184738,132,868,305,14811,17020,1510,2291,20044
1785252871961476184,132,868,305,14811,17020,1510,2291,20044
1785252872002915694,230,878,141,4904,5374,444,2291,7451
1785252872027846598,230,878,141,4904,5374,444,2291,7451
1785252872079933502,227,874,262,13302,14833,1679,2291,18031
1785252872101724220,125,868,140,4374,4805,411,2291,6532
1785252872149804905,117,940,326,15227,17507,1760,2291,20959
1785252872161121155,117,940,326,15227,17507,1760,2291,20959
1785252872203859612,222,863,141,3846,4236,353,2523,8586
1785252872248479693,133,880,297,14503,16512,1496,2523,19503
1785252872261344055,133,880,297,14503,16512,1496,2523,19503
1785252872301369031,219,890,116,3672,4050,303,2523,5827
1785252872327935621,219,890,116,3672,4050,303,2523,5827
1785252872377635184,226,868,289,10739,12196,1783,2523,15589
1785252872400175120,129,842,101,3134,3478,325,2523,5080
1785252872427539724,129,842,101,3134,3478,325,2523,5080
1785252872485418111,335,1718,408,16026,17904,2778,2523,23359
1785252872500207283,125,959,81,3115,3512,258,2523,5160
1785252872546633587,119,829,224,12904,14675,1529,2523,17595
1785252872561185781,119,829,224,12904,14675,1529,2523,17595
1785252872601300336,210,833,116,3766,4248,299,2523,5863
1785252872627812365,210,833,116,3766,4248,299,2523,5863
1785252872680792328,223,837,247,13979,16110,1461,2523,19069
1785252872703969519,128,838,98,3792,4252,315,2797,8650
1785252872740805034,106,836,225,8196,9280,1278,2797,11913
1785252872779900883,210,1159,302,12810,14735,1334,2797,17974
1785252872801646388,127,964,123,4193,4676,371,2797,6522
1785252872845830067,131,839,228,12622,14161,1274,2797,16816
1785252872861507783,131,839,228,12622,14161,1274,2797,16816
1785252872902648008,213,873,143,4821,5324,435,2797,7137
1785252872927992234,213,873,143,4821,5324,435,2797,7137
1785252872979691923,229,866,262,12874,14891,1312,2797,17774
1785252873003055910,118,821,121,5668,6309,487,2797,8024
1785252873044596743,115,879,236,11976,13308,1210,2797,15931
1785252873078278960,117,834,262,12109,13799,1187,2797,16412
1785252873105419155,124,866,146,5304,5865,501,2471,10155
1785252873144790562,124,864,216,11574,12847,1271,2471,15532
1785252873161348951,124,864,216,11574,12847,1271,2471,15532
1785252873204220809,200,837,143,5931,6547,505,2471,8379
1785252873227781982,200,837,143,5931,6547,505,2471,8379
1785252873278434021,220,837,253,11964,13655,1260,2471,16427
1785252873304333722,135,919,157,6681,7387,667,2471,9455
1785252873343407283,125,865,202,11036,12169,1077,2471,14604
1785252873378263583,110,878,275,11970,13656,1213,2471,16363
1785252873405742484,125,891,170,7781,8566,722,2471,10668
1785252873442888021,124,876,201,10414,11537,1018,2471,13929
1785252873461255745,124,876,201,10414,11537,1018,2471,13929
1785252873509207751,331,1790,284,9549,10565,763,2471,13922
1785252873527848532,331,1790,284,9549,10565,763,2471,13922
1785252873580445165,264,895,263,11267,12862,1312,2491,18282
1785252873607429621,120,842,178,8987,9916,971,2491,12212
1785252873640923636,116,832,189,9193,10130,849,2491,12282
1785252873678772857,151,928,284,12562,14337,1242,2491,17166
1785252873709012329,122,931,213,10306,11395,1215,2491,14102
1785252873740661020,123,887,170,8589,9505,779,2491,11618
1785252873761198806,123,887,170,8589,9505,779,2491,11618
1785252873810576388,238,887,212,10958,12132,1016,2491,14663
1785252873827745711,238,887,212,10958,12132,1016,2491,14663
1785252873878904905,238,879,280,12464,14229,1195,2491,17055
1785252873910772929,128,1067,265,11888,13137,1130,2491,15972
1785252873935560496,122,828,171,4544,4966,591,2491,6838
1785252873981381256,132,878,290,12275,13940,1321,2460,19222
1785252874011070107,117,829,224,11921,13276,1173,2460,15850
1785252874037005247,127,873,161,5694,6288,498,2460,8111
1785252874061303720,127,873,161,5694,6288,498,2460,8111
1785252874112251204,349,1737,326,11475,12730,1362,2460,16705
1785252874127684136,349,1737,326,11475,12730,1362,2460,16705
1785252874179949813,234,885,300,13298,15094,1312,2460,18081
1785252874212670848,127,840,296,12655,14189,1414,2460,17308
1785252874227537133,127,840,296,12655,14189,1414,2460,17308
1785252874279963617,239,830,287,13526,15548,1331,2460,18486
1785252874315066605,196,1763,373,14551,16047,1280,2460,19935
1785252874335293361,105,867,124,4166,4574,334,2460,6162
1785252874361615379,105,867,124,4166,4574,334,2460,6162
1785252874414624632,355,1769,409,13300,14973,1520,2460,19209
1785252874427809034,355,1769,409,13300,14973,1520,2460,19209
1785252874482780890,244,894,289,13461,15131,1403,2700,20923
1785252874514133217,118,818,289,13988,15585,1443,2700,18507
1785252874534981060,118,818,129,4115,4541,329,2700,6101
1785252874580549111,149,924,276,14131,15852,1514,2700,18888
1785252874615226409,134,937,265,15339,17111,1585,2700,20322
1785252874635077670,129,897,128,4260,4674,332,2700,6340
1785252874660998589,129,897,128,4260,4674,332,2700,6340
1785252874715084505,246,881,293,14646,16397,1639,2700,19663
1785252874727990252,246,881,293,14646,16397,1639,2700,19663
1785252874781022595,255,913,287,14468,16108,1426,2700,19254
1785252874815297879,117,928,310,15302,17072,1566,2700,20259
1785252874827638807,117,928,310,15302,17072,1566,2700,20259
1785252874881588579,234,866,306,14906,16627,1576,2700,19875
1785252874917894135,130,925,271,14911,16719,1438,3153,22880
1785252874935579621,116,926,163,4619,5087,364,3153,6834
1785252874961090632,116,926,163,4619,5087,364,3153,6834
1785252875014844061,251,863,283,14296,16072,1774,3153,19449
1785252875027824436,251,863,283,14296,16072,1774,3153,19449
1785252875080892394,210,865,286,14596,16166,1409,3153,19181
1785252875113177735,132,869,309,13169,14760,1371,3153,17704
1785252875135201179,117,846,127,4104,4529,368,3153,6139
1785252875161225201,117,846,127,4104,4529,368,3153,6139
1785252875213939952,228,819,290,14002,15791,1594,3153,18911
1785252875235121752,130,869,115,4125,4548,356,3153,6169
1785252875261505400,130,869,115,4125,4548,356,3153,6169
1785252875316495796,225,871,306,15404,17451,1762,3153,20798
1785252875327962862,225,871,306,15404,17451,1762,3153,20798
1785252875377441236,236,871,242,11557,12742,1112,3153,15648
1785252875416792387,109,873,301,13333,15322,1361,3186,21379
