timestamp_ns,time_s,segment_id,segment_kind,mode,run_id,quality,lio_position_error_gt_m_rms,lio_position_error_gt_m_p95,lio_position_error_gt_m_max,lio_velocity_error_gt_mps_rms,lio_velocity_error_gt_mps_p95,lio_velocity_error_gt_mps_max,px4_position_error_gt_m_rms,px4_position_error_gt_m_p95,px4_position_error_gt_m_max,px4_velocity_error_gt_mps_rms,px4_velocity_error_gt_mps_p95,px4_velocity_error_gt_mps_max
,,LONG_00,,,sim-check-20260904T160837-159859,MARGINAL,0.03182733715663591,0.03444056673030067,0.04252475027058727,0.014717582957735748,0.022465252326302032,0.03359561442033672,0.06312167864682212,0.08740153015087068,0.08898524968455278,0.20237034510252683,0.3074807005574816,0.3106667522567525
,,LONG_01,,,sim-check-20260904T160837-159859,GOOD,0.03578685554300292,0.04234076114068607,0.04410471262135229,0.01278499423522253,0.017983358934303497,0.023191587551928856,0.05553607655945554,0.0781988603927235,0.07941149859841676,0.5127976551277416,0.7976483376525287,0.8015169045797521
,,LONG_02,,,sim-check-20260904T160837-159859,UNUSABLE,0.06754502077139005,0.09227711517870237,0.09356162225613658,0.01874728588454003,0.02707143171944069,0.029470806181777005,0.14268512482730483,0.21274312833980052,0.23183866005566178,1.4164630545028372,2.2135063550310505,2.2275412737422426
,,LONG_03,,,sim-check-20260904T160837-159859,UNUSABLE,0.14213557692450127,0.19111305079340885,0.19280154339973343,0.0418401574436686,0.0618413847246394,0.0653380394131526,0.2793505236811574,0.4203420453231428,0.4661726890499751,2.696268500259788,4.050250742655932,4.068358362368647
