timestamp_ns,time_s,segment_id,segment_kind,mode,radius_m,requested_speed_mps,planner_speed_mps,planner_acceleration_mps2,planner_deceleration_mps2,planner_jerk_mps3,planner_lateral_acceleration_mps2,gt_tracking_error_m,command_velocity_error_mps,lio_position_error_gt_m,lio_position_error_gt_horizontal_m,lio_velocity_error_gt_mps,lio_velocity_error_gt_horizontal_mps,px4_position_error_gt_m,px4_velocity_error_gt_mps,px4_lio_position_residual_m,px4_lio_velocity_residual_mps,px4_effective_setpoint_error_gt_m,px4_effective_tracking_error_m,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,source_age_px4_ms,source_age_ground_truth_ms,source_age_lio_ms,source_age_px4_effective_sp_ms,px4_xy_valid,px4_z_valid,px4_v_xy_valid,px4_v_z_valid,failsafe,lio_status,lio_navigation_valid,segment_boundary,ground_truth_position_ned_x,ground_truth_position_ned_y,ground_truth_position_ned_z,ground_truth_velocity_ned_x,ground_truth_velocity_ned_y,ground_truth_velocity_ned_z,lio_position_ned_x,lio_position_ned_y,lio_position_ned_z,lio_velocity_ned_x,lio_velocity_ned_y,lio_velocity_ned_z,planner_acceleration_ned_x,planner_acceleration_ned_y,planner_acceleration_ned_z,planner_jerk_ned_x,planner_jerk_ned_y,planner_jerk_ned_z,planner_position_ned_x,planner_position_ned_y,planner_position_ned_z,planner_velocity_ned_x,planner_velocity_ned_y,planner_velocity_ned_z,px4_effective_acceleration_setpoint_ned_x,px4_effective_acceleration_setpoint_ned_y,px4_effective_acceleration_setpoint_ned_z,px4_effective_position_setpoint_ned_x,px4_effective_position_setpoint_ned_y,px4_effective_position_setpoint_ned_z,px4_effective_velocity_setpoint_ned_x,px4_effective_velocity_setpoint_ned_y,px4_effective_velocity_setpoint_ned_z,px4_input_acceleration_ned_x,px4_input_acceleration_ned_y,px4_input_acceleration_ned_z,px4_input_position_ned_x,px4_input_position_ned_y,px4_input_position_ned_z,px4_input_velocity_ned_x,px4_input_velocity_ned_y,px4_input_velocity_ned_z,px4_position_ned_x,px4_position_ned_y,px4_position_ned_z,px4_velocity_ned_x,px4_velocity_ned_y,px4_velocity_ned_z
5028000000,0.16,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026809969834497164,0.002676560948503324,0.00011809881290808388,0.0014332145407779928,0.00011809881290808388,0.0034322747693924472,,,,100.0,20.0,8.0,1208.0,16.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,-0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.00019086537940893322,2.9307579097803682e-05,0.00022083877411205322,-0.000729461433365941,-7.879637996666133e-05,0.0012311706086620688
5044000000,0.176,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,2.532055259352184e-05,1.0128221037408736e-06,1.5036445283114356e-19,0.002679660231673593,0.0026765609485033255,0.00014173290384692788,0.001520693197189562,0.00014082603723373878,0.0035344246536639485,,,,100.0,12.0,4.0,1224.0,12.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,2.3619081420430508e-18,-2.5998192668403585e-18,-2.532055259352184e-05,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.00019601572421379387,2.7951286028837785e-05,0.0002443852135911584,-0.0008138223201967776,-0.00014279222523327917,0.0012513201218098402
5060000000,0.192,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,2.532055259352184e-05,1.0128221037408736e-06,1.5036445283114356e-19,0.002679660231673593,0.0026765609485033255,0.00015687378936859976,0.0015476094934221835,0.00015595586477184454,0.003576636014659141,,,,100.0,12.0,0.0,1240.0,12.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,2.3619081420430508e-18,-2.5998192668403585e-18,-2.532055259352184e-05,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.0001999431842705235,2.6663014068617485e-05,0.000259644933976233,-0.0008599018328823149,-0.00016484849038533866,0.0012508020736277103
5076000000,0.208,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,2.532055259352184e-05,1.0128221037408736e-06,1.5036445283114356e-19,0.002679660231673593,0.0026765609485033255,0.00018115611836432805,0.0016943652671338404,0.0001802245388313175,0.003662564020616134,,,,100.0,4.0,16.0,1256.0,4.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,2.3619081420430508e-18,-2.5998192668403585e-18,-2.532055259352184e-05,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.00020593359658960253,2.379580655542668e-05,0.0002840819943230599,-0.0009224000386893749,-0.00015608020476065576,0.001387368654832244
5092000000,0.224,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,0.0,1.0128221037408736e-06,1.5036445283114356e-19,0.0026809969834497164,0.002676560948503324,0.00018115611836432805,0.001673312477125333,0.0001802245388313175,0.003662564020616134,,,,100.0,20.0,12.0,1272.0,20.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,0.0,0.0,-0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.00020593359658960253,2.379580655542668e-05,0.0002840819943230599,-0.0009224000386893749,-0.00015608020476065576,0.001387368654832244
5108000000,0.24,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,0.0,1.0128221037408736e-06,1.5036445283114356e-19,0.0026809969834497164,0.002676560948503324,0.00020740328320837114,0.0017358864255709247,0.00020646356446473913,0.0037583477848106197,,,,100.0,12.0,8.0,1288.0,12.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,0.0,0.0,-0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.0002134753012796864,1.9461544070509262e-05,0.0003098829765804112,-0.0010627220617607236,-0.00019030658586416394,0.0013593038311228156
5124000000,0.256,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,0.0,1.0128221037408736e-06,1.5036445283114356e-19,0.0026809969834497164,0.002676560948503324,0.00022292093160613898,0.001697626274248112,0.00022197863343982382,0.003759899788111565,,,,100.0,12.0,4.0,1304.0,12.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,0.0,0.0,-0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.00021859580010641366,1.5467330740648322e-05,0.0003248459252063185,-0.001033439883030951,-0.0002375565527472645,0.0013257088139653206
5140000000,0.272,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,0.0,1.0128221037408736e-06,1.5036445283114356e-19,0.0026809969834497164,0.002676560948503324,0.00024329308101800118,0.001632251038104225,0.00024234905524604618,0.0037683962384881505,,,,100.0,4.0,0.0,1320.0,4.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,0.0,0.0,-0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.00022572148009203374,8.138084012898616e-06,0.00034421292366459966,-0.0010393148986622691,-0.00030038735712878406,0.0012222256045788527
5156000000,0.288,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,0.0,1.0128221037408736e-06,1.5036445283114356e-19,0.0026809969834497164,0.002676560948503324,0.0002521772573465673,0.001553495458217034,0.0002512326512880342,0.0037118984360723075,,,,100.0,4.0,16.0,1336.0,4.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,0.0,0.0,-0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.0002286571398144588,2.666161663000821e-06,0.0003526375803630799,-0.0010788710787892342,-0.00025264875148423016,0.0010888314573094249
5172000000,0.304,INIT_HOLD,hold,MODE_PX4_LOCAL,,,0.0,0.0,0.0,0.0,0.0,1.0128221037408736e-06,0.0,1.0128221037408736e-06,1.5036445283114356e-19,0.0026809969834497164,0.002676560948503324,0.0002521772573465673,0.001553495458217034,0.0002512326512880342,0.0037118984360723075,,,,100.0,20.0,12.0,1352.0,20.0,False,False,False,False,False,STALE_CORRECTION,False,False,-0.0001378544111503287,3.973383172706131e-06,0.00011737915912823915,0.0,0.0,-0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.001222708202676476,0.002380958454522186,-0.0001541632712855549,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,0.0,0.0,100.0,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.0,0.0,0.0,-0.00013785441115032881,3.973383172706235e-06,0.00011839198123198003,0.0,0.0,0.0,-0.0002286571398144588,2.666161663000821e-06,0.0003526375803630799,-0.0010788710787892342,-0.00025264875148423016,0.0010888314573094249
