timestamp_ns,bundle_generation,trajectory_time_s,analytic_role,NavigationCommand_role,recovery_state,safety_suffix_active,planner_position,planner_velocity,planner_acceleration,planner_jerk,LIO_position,LIO_velocity,ground_truth_position,ground_truth_velocity,PX4_input_trajectory_position,PX4_input_trajectory_velocity,PX4_input_trajectory_acceleration,PX4_effective_position_setpoint,PX4_effective_velocity_setpoint,PX4_effective_acceleration_setpoint,PX4_position,PX4_velocity,aligned_lio_tracking_error_m,px4_tracking_error_m,frame_position_residual_m,frame_velocity_residual_mps,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,command_gap_ms,setpoint_gap_ms,external_mode_output_state,external_mode_reason,lio_source_age_ms,ground_truth_source_age_ms,px4_state_source_age_ms,px4_setpoint_source_age_ms,planner_speed_mps,planner_acceleration_mps2,planner_lateral_acceleration_mps2,planner_jerk_mps3,lio_gt_position_error_m,lio_gt_velocity_error_mps,px4_gt_position_error_m,px4_gt_velocity_error_mps
11476000000,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"[-0.07823612397311978,-0.10167123356862251,-0.00831258926755427]","[0.003711286262436096,0.002798755708729343,0.00014179966237398]","[4.388733120730583e-18,-1.8860659005935403e-18,-0.013000850154250926]","[0.0,0.0,0.0]",NOT_RECORDED,"[0.0,0.0,-0.0]","[0.0,0.0,-0.0]",NOT_RECORDED,NOT_RECORDED,"[0.0,0.0,-100.0]","[-0.05042102560400963,-0.07319985330104828,-0.0029573440551757812]","[0.0008284402429126203,0.0019390347879379988,-5.930679617449641e-05]",NOT_RECORDED,NOT_RECORDED,0.08945037932293716,0.0021094279890490134,NOT_RECORDED,NOT_RECORDED,16.0,16.0,WAIT_AIRBORNE,WAIT_AIRBORNE,16.0,16.0,16.0,16.0,,,,,0.12837410416374673,0.004650460878573365,0.08945037932293716,0.0021094279890490134
11492000000,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"[-0.07817726786907912,-0.10162426680312621,-0.008310565625831023]","[0.0035602366846964675,0.002883373166261573,0.00014823179856924767]","[4.388733120730583e-18,-1.8860659005935403e-18,-0.013000850154250926]","[0.0,0.0,0.0]",NOT_RECORDED,"[0.0,0.0,-0.0]","[0.0,0.0,-0.0]",NOT_RECORDED,NOT_RECORDED,"[0.0,0.0,-100.0]","[-0.050330668687820435,-0.07306418567895889,-0.0029458999633789062]","[0.0008733709109947085,0.0019835729617625475,-2.949969712062739e-05]",NOT_RECORDED,NOT_RECORDED,0.08928971644502769,0.002167535161176718,NOT_RECORDED,NOT_RECORDED,16.0,16.0,WAIT_AIRBORNE,WAIT_AIRBORNE,12.0,12.0,8.0,8.0,,,,,0.12830111294803434,0.004583786506054013,0.08928971644502769,0.002167535161176718
11508000000,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"[-0.0781178153511917,-0.10157614329998901,-0.008308594718713924]","[0.003551695330069392,0.00306824740254677,0.00012481930898972907]","[4.388733120730583e-18,-1.8860659005935403e-18,-0.013000850154250926]","[0.0,0.0,0.0]",NOT_RECORDED,"[0.0,0.0,-0.0]","[0.0,0.0,-0.0]",NOT_RECORDED,NOT_RECORDED,"[0.0,0.0,-100.0]","[-0.050330668687820435,-0.07306418567895889,-0.0029458999633789062]","[0.0008733709109947085,0.0019835729617625475,-2.949969712062739e-05]",NOT_RECORDED,NOT_RECORDED,0.08928971644502769,0.002167535161176718,NOT_RECORDED,NOT_RECORDED,16.0,16.0,WAIT_AIRBORNE,WAIT_AIRBORNE,12.0,12.0,16.0,16.0,,,,,0.12822684283727456,0.0046951317021749666,0.08928971644502769,0.002167535161176718
11524000000,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"[-0.07817382372333771,-0.10164799973869752,-0.008322728314743861]","[0.003576610298041013,0.0028019035651085517,6.518922902290734e-05]","[4.388733120730583e-18,-1.8860659005935403e-18,-0.013000850154250926]","[0.0,0.0,0.0]",NOT_RECORDED,"[0.0,0.0,-0.0]","[0.0,0.0,-0.0]",NOT_RECORDED,NOT_RECORDED,"[0.0,0.0,-100.0]","[-0.05019261687994003,-0.07286535203456879,-0.0029287338256835938]","[0.001013745553791523,0.0021304739639163017,2.8472213671193458e-05]",NOT_RECORDED,NOT_RECORDED,0.08905114173167165,0.002359535976777777,NOT_RECORDED,NOT_RECORDED,16.0,16.0,WAIT_AIRBORNE,WAIT_AIRBORNE,16.0,16.0,24.0,24.0,,,,,0.12831736979205505,0.004543902997182228,0.08905114173167165,0.002359535976777777
23376000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.008326504851201202,-0.005746344377977944,0.01337345012045894]","[3.067525987990607e-07,3.514759936821998e-08,-2.7536131703805325e-08]","[3.830022929642623e-05,4.388775729870732e-06,-3.438273515285733e-06]","[-0.2013766261224173,-0.2334370715865315,2.9001416450905926]","[0.011767868169911738,-0.0021000259303647242,0.0647791612664666]","[-0.11857711775822123,-0.1408262149332225,2.9456408733086152]","[0.0004299113705123451,-0.010326757523274478,0.05481797377561586]","[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]",NOT_RECORDED,"[0.00016332468658220023,-0.001139807398431003,0.016588997095823288]","[-0.00018187072419095784,-0.03897583577781916,-0.26688795909285545]","[-0.04719001054763794,-0.06539338827133179,2.8968944549560547]","[0.0076684788800776005,0.002951668109744787,0.055664170533418655]",0.004878054730240919,0.23033669360060197,0.11472769376354175,0.015146930244609724,0.0319731684268021,0.2697190578790681,11852.0,11852.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,0.016769028739667634,3.0998507893209266e-07,2.865193765046349e-07,3.8703884060024824e-05,0.13229780468264782,0.017188764740804025,0.11472769376354175,0.015146930244609724
23392000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.008326504851201202,-0.005746344377977944,0.01337345012045894]","[3.067525987990607e-07,3.514759936821998e-08,-2.7536131703805325e-08]","[3.830022929642623e-05,4.388775729870732e-06,-3.438273515285733e-06]","[-0.2011814841882035,-0.23346463013916324,2.9011695637853454]","[0.011966742392119525,-0.0021726335645379058,0.0633423674017986]","[-0.11857391619178587,-0.14100097957619734,2.9464826566639277]","[0.00033436771326606293,-0.010607244662563827,0.05363891850130998]","[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]","[-0.04736210033297539,-0.06546183675527573,2.8957700729370117]","[-0.0003216080367565155,-0.0001138094812631607,-0.0013933181762695312]","[-0.0015065593470353633,-0.03512264043092728,-0.33276452124118805]","[-0.046933289617300034,-0.06531009078025818,2.898556709289551]","[0.007614562753587961,0.0026382533833384514,0.053396061062812805]",0.004031936329688256,0.2305225446287986,0.11471001026255599,0.01511633017780976,0.015626587337059853,0.3346164015238961,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,12.0,12.0,12.0,0.016769028739667634,3.0998507893209266e-07,2.865193765046349e-07,3.8703884060024824e-05,0.1320106562059899,0.017338158080043194,0.11471001026255599,0.01511633017780976
23408000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.008326504851201202,-0.005746344377977944,0.01337345012045894]","[3.067525987990607e-07,3.514759936821998e-08,-2.7536131703805325e-08]","[3.830022929642623e-05,4.388775729870732e-06,-3.438273515285733e-06]","[-0.20156975269311334,-0.2337298072840781,2.9016185433211636]","[0.010762284197637573,-0.0028122331789340845,0.059157631594498813]","[-0.11857278548494707,-0.14118258971282938,2.947282646138603]","[0.00021567014241187938,-0.010954980067516407,0.05182811503181541]","[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]","[-0.04730046167969704,-0.06546997651457787,2.8960893750190735]","[-0.0006140861660242081,-0.0002558073028922081,-0.0027312636375427246]","[-0.002194888365920633,-0.03483491577208042,-0.33031728118658066]","[-0.046933289617300034,-0.06531009078025818,2.898556709289551]","[0.007614562753587961,0.0026382533833384514,0.053396061062812805]",0.0034292782304321916,0.2305225446287986,0.11516540445924488,0.015555644065009843,0.014603160253918692,0.3321563409892844,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,12.0,20.0,12.0,0.016769028739667634,3.0998507893209266e-07,2.865193765046349e-07,3.8703884060024824e-05,0.13243373562674712,0.01520714332029693,0.11516540445924488,0.015555644065009843
23424000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.008326504851201202,-0.005746344377977944,0.01337345012045894]","[3.067525987990607e-07,3.514759936821998e-08,-2.7536131703805325e-08]","[3.830022929642623e-05,4.388775729870732e-06,-3.438273515285733e-06]","[-0.20226324895488312,-0.234122493613062,2.9017309841391783]","[0.008930451563885864,-0.003552637618557225,0.05248231087131321]","[-0.11857388982686855,-0.14137315472971496,2.948018019760501]","[7.817582925421704e-05,-0.011424508496284827,0.04884453407993473]","[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]","[-0.047287717461586,-0.06561150526007016,2.8971925576527915]","[-0.0008481927216053009,-0.0005274750292301178,-0.002656698226928711]","[-0.0026664530936007695,-0.03502666143079599,-0.3125574588775635]","[-0.04667897894978523,-0.06525038182735443,2.900111198425293]","[0.007601930759847164,0.00232662889175117,0.046210840344429016]",0.0030565846844518335,0.23070351470134592,0.11514607372729499,0.015894559144962316,0.014738847326687133,0.3145253264411441,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,20.0,20.0,0.016769028739667634,3.0998507893209266e-07,2.865193765046349e-07,3.8703884060024824e-05,0.13322476632055075,0.012392036022440224,0.11514607372729499,0.015894559144962316
23440000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.008326504851201202,-0.005746344377977944,0.01337345012045894]","[3.067525987990607e-07,3.514759936821998e-08,-2.7536131703805325e-08]","[3.830022929642623e-05,4.388775729870732e-06,-3.438273515285733e-06]","[-0.20211589289305226,-0.23418031316312662,2.902552209007145]","[0.008996286061200669,-0.003648367301320957,0.046314146518384336]","[-0.11857735579292229,-0.14157438354786844,2.9486654374856633]","[-7.389458716019871e-05,-0.012056296754962,0.04414943415816327]","[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]","[-0.047976404428482056,-0.0660799431304137,2.8977736632029214]","[-0.0021341778337955475,-0.0012758858501911163,-0.003022909164428711]","[-0.0060085431129361195,-0.03642756181458632,-0.29171276092529297]","[-0.046511460095644,-0.06522172689437866,2.901033401489258]","[0.0074336533434689045,0.0021087888162583113,0.039945490658283234]",0.002325846940817034,0.23082214171743146,0.11529107664455027,0.016573655786243143,0.014573515444379074,0.29403986731904397,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,20.0,12.0,20.0,0.016769028739667634,3.0998507893209266e-07,2.865193765046349e-07,3.8703884060024824e-05,0.13296982823726586,0.012555772946887754,0.11529107664455027,0.016573655786243143
23456000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.008326504851201202,-0.005746344377977944,0.01337345012045894]","[3.067525987990607e-07,3.514759936821998e-08,-2.7536131703805325e-08]","[3.830022929642623e-05,4.388775729870732e-06,-3.438273515285733e-06]","[-0.2019623717350305,-0.23423890060402944,2.9032442943228007]","[0.0096934885186223,-0.004128352342015157,0.039549629780977945]","[-0.11858282311973284,-0.14178857191441868,2.9491774113940585]","[-0.00020643273458551307,-0.012746572204011177,0.037832794441943034]","[-0.20232410506030057,-0.23548474199476072,2.904466543645791]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]","[-0.04814857617020607,-0.06619705259799957,2.897918939590454]","[-0.002643043175339699,-0.0014824764803051949,-0.003729581832885742]","[-0.007342315977439284,-0.03590435907244682,-0.2705032154917717]","[-0.046259693801403046,-0.06519854068756104,2.9022254943847656]","[0.007364518474787474,0.0016883547650650144,0.03000926412642002]",0.0017823762725698272,0.230994617078002,0.11533061357928524,0.018080211431705576,0.014101446332351763,0.2729744670050013,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,0.016769028739667634,3.0998507893209266e-07,2.865193765046349e-07,3.8703884060024824e-05,0.1326991471185468,0.013237434720926013,0.11533061357928524,0.018080211431705576
