timestamp_ns,bundle_generation,trajectory_time_s,analytic_role,NavigationCommand_role,recovery_state,safety_suffix_active,planner_position,planner_velocity,planner_acceleration,planner_jerk,LIO_position,LIO_velocity,ground_truth_position,ground_truth_velocity,PX4_input_trajectory_position,PX4_input_trajectory_velocity,PX4_input_trajectory_acceleration,PX4_effective_position_setpoint,PX4_effective_velocity_setpoint,PX4_effective_acceleration_setpoint,PX4_position,PX4_velocity,aligned_lio_tracking_error_m,px4_tracking_error_m,frame_position_residual_m,frame_velocity_residual_mps,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,command_gap_ms,setpoint_gap_ms,external_mode_output_state,external_mode_reason,lio_source_age_ms,ground_truth_source_age_ms,px4_state_source_age_ms,px4_setpoint_source_age_ms,planner_speed_mps,planner_acceleration_mps2,planner_lateral_acceleration_mps2,planner_jerk_mps3,lio_gt_position_error_m,lio_gt_velocity_error_mps,px4_gt_position_error_m,px4_gt_velocity_error_mps
10956000000,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"[-0.089613243567814,-0.09382938555499515,-0.008847476633427415]","[0.0028681169314209915,0.004861142079486931,-0.0003464440572524794]","[4.388733120730583e-18,-1.8860659005935403e-18,-0.013000850154250926]","[0.0,0.0,0.0]",NOT_RECORDED,"[0.0,0.0,-0.0]","[0.0,0.0,-0.0]",NOT_RECORDED,NOT_RECORDED,"[0.0,0.0,-100.0]","[-0.06174392253160477,-0.0660235807299614,-0.003952980041503906]","[0.00027068358031101525,9.918893192661926e-05,-0.002161088166758418]",NOT_RECORDED,NOT_RECORDED,0.0908476149140509,0.0021802316641517695,NOT_RECORDED,NOT_RECORDED,16.0,16.0,WAIT_AIRBORNE,WAIT_AIRBORNE,16.0,16.0,16.0,24.0,,,,,0.12981424239264258,0.0056548050836494656,0.0908476149140509,0.0021802316641517695
10972000000,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"[-0.08956657872006857,-0.09375534836436279,-0.00885254010188335]","[0.0030953400833952697,0.004545368206976055,-0.0003043273618308203]","[4.388733120730583e-18,-1.8860659005935403e-18,-0.013000850154250926]","[0.0,0.0,0.0]",NOT_RECORDED,"[0.0,0.0,-0.0]","[0.0,0.0,-0.0]",NOT_RECORDED,NOT_RECORDED,"[0.0,0.0,-100.0]","[-0.0616898275911808,-0.06599711626768112,-0.003971099853515625]","[0.0003692697500810027,-0.00013197679072618484,-0.002069383393973112]",NOT_RECORDED,NOT_RECORDED,0.09078981536699512,0.0021062112080384877,NOT_RECORDED,NOT_RECORDED,16.0,16.0,WAIT_AIRBORNE,WAIT_AIRBORNE,12.0,12.0,16.0,16.0,,,,,0.129728354058902,0.005507641737805852,0.09078981536699512,0.0021062112080384877
22832000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.005379342100904983,-0.0013665281848832113,0.072907211837636]","[4.2926094715704486e-05,4.2181670257960355e-06,9.310397277364076e-07]","[0.005343623390826362,0.0005244819901870536,0.00011504910291095019]","[-0.2420101321982314,-0.18288768076276368,2.8771414745601787]","[0.0010118941431813203,-0.0022033093099401743,0.07519050918390928]","[-0.1450211527885072,-0.09001239831948216,2.9120825011925953]","[-0.016110186749338642,-0.010654460381514809,0.07722583763875959]","[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]",NOT_RECORDED,"[0.002495097927749157,-0.0004725394246634096,0.019043803215026855]","[0.041594916954636574,-0.013359518023207784,-0.28269853815436363]","[-0.06715437769889832,-0.06071919575333595,2.884763717651367]","[-0.0064249723218381405,-0.006550280377268791,0.06452750414609909]",0.0032629662457282,0.21324515879536873,0.08756507473650371,0.01648924939179283,0.09221792582159981,0.28605480034831937,11860.0,11860.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,12.0,12.0,12.0,0.0731181664065544,4.314289484461803e-05,4.2956354623763094e-05,0.005370533362441557,0.13875718200506404,0.01920234804506203,0.08756507473650371,0.01648924939179283
22848000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.005379342100904983,-0.0013665281848832113,0.072907211837636]","[4.2926094715704486e-05,4.2181670257960355e-06,9.310397277364076e-07]","[0.005343623390826362,0.0005244819901870536,0.00011504910291095019]","[-0.24196787546435988,-0.18291299684483286,2.878339688060816]","[0.0030616624679045855,-0.0019064629518908546,0.07411886353959059]","[-0.14524285021797795,-0.09017206862266511,2.913298225987798]","[-0.015024494137091294,-0.01035515919132772,0.07652584437750669]","[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]","[-0.06712385267019272,-0.06075621396303177,2.8862709999084473]","[0.00014256499707698822,6.864499300718307e-05,-5.459785461425781e-05]","[0.032005819492042065,-0.012578984256833792,-0.35499052703380585]","[-0.06731393933296204,-0.06084774062037468,2.886380195617676]","[-0.005102183204144239,-0.006131589412689209,0.06238596513867378]",0.002064048156018622,0.21308001620118674,0.08750663816829833,0.017782772022772127,0.07306150990886273,0.3566525317060383,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,12.0,12.0,12.0,0.0731181664065544,4.314289484461803e-05,4.2956354623763094e-05,0.005370533362441557,0.13848721836478176,0.020106792027591223,0.08750663816829833,0.017782772022772127
22864000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.005379342100904983,-0.0013665281848832113,0.072907211837636]","[4.2926094715704486e-05,4.2181670257960355e-06,9.310397277364076e-07]","[0.005343623390826362,0.0005244819901870536,0.00011504910291095019]","[-0.24189697216602418,-0.1829328720587875,2.879515959901375]","[0.005157790416983157,-0.001531991332838118,0.07167528947162881]","[-0.1454453011816899,-0.09032700738680204,2.9144820707566303]","[-0.013883683779046195,-0.010017500723737688,0.07524010561750581]","[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]","[-0.06710507348179817,-0.06076278164982796,2.8866430521011353]","[0.00034108199179172516,0.00015571201220154762,6.556510925292969e-06]","[0.029928355012089014,-0.013321195030584931,-0.34689798206090927]","[-0.06731393933296204,-0.06084774062037468,2.886380195617676]","[-0.005102183204144239,-0.006131589412689209,0.06238596513867378]",0.0008854919833558155,0.21308001620118674,0.0881093199369308,0.016045061125277336,0.0731205843699758,0.3484416991500386,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,0.0731181664065544,4.314289484461803e-05,4.2956354623763094e-05,0.005370533362441557,0.1382078142351523,0.02114922039544252,0.0881093199369308,0.016045061125277336
22880000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.005379342100904983,-0.0013665281848832113,0.072907211837636]","[4.2926094715704486e-05,4.2181670257960355e-06,9.310397277364076e-07]","[0.005343623390826362,0.0005244819901870536,0.00011504910291095019]","[-0.24179364688684138,-0.1829493180953209,2.8806489713815004]","[0.0076857684360558546,-0.000832764685193537,0.06654451940074037]","[-0.14562183421225375,-0.09047893101046861,2.915603228911119]","[-0.012472092707710245,-0.009727365268431269,0.07260937274600883]","[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.0,0.0,-0.0]","[0.0,0.0,-0.0]","[-0.06701644696295261,-0.060787624679505825,2.888113260269165]","[0.0005783233791589737,0.0002292604185640812,0.0004734992980957031]","[0.027617272920906544,-0.014291987055912614,-0.32602164149284363]","[-0.06738802790641785,-0.06092313677072525,2.8874053955078125]","[-0.004140201024711132,-0.0058038681745529175,0.057574208825826645]",0.000253442339637345,0.21300738586717455,0.08825639484412287,0.017631517307641162,0.07358691837362562,0.3275018689599058,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,20.0,20.0,12.0,12.0,0.0731181664065544,4.314289484461803e-05,4.2956354623763094e-05,0.005370533362441557,0.13791878102776747,0.02285247757960397,0.08825639484412287,0.017631517307641162
22896000000,1,0.016,MAIN,MAIN,TRACK_MAIN,False,"[-0.24183673676401352,-0.18295062527114678,2.8803992223608867]","[0.005379342100904983,-0.0013665281848832113,0.072907211837636]","[4.2926094715704486e-05,4.2181670257960355e-06,9.310397277364076e-07]","[0.005343623390826362,0.0005244819901870536,0.00011504910291095019]","[-0.24163659582036773,-0.18295379434346007,2.881662874445774]","[0.010366376863030706,-0.00029993810060689665,0.059644264112137864]","[-0.1457600709500704,-0.09062732416678704,2.916595386381434]","[-0.010616025607181528,-0.009531261722561954,0.06730535470947906]","[-0.0669626668,-0.0608043522,2.88892579]","[0.00537934201,-0.00136652822,0.0729072094]","[4.29260945e-05,4.21816685e-06,9.31039722e-07]","[-0.06691241512695949,-0.0608069064716498,2.8893282413482666]","[0.0017045643956710894,7.322919555008411e-05,0.012934889644384384]","[0.028427040204405785,-0.015722400198380154,-0.2517631817609072]","[-0.06744389981031418,-0.06099244952201843,2.88834285736084]","[-0.0032473979517817497,-0.0054814922623336315,0.05110415443778038]",0.00127940729714292,0.21295482983446823,0.08837337751417138,0.01825311470540329,0.08606075081390004,0.25385159683147623,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,20.0,20.0,0.0731181664065544,4.314289484461803e-05,4.2956354623763094e-05,0.005370533362441557,0.1376109207389583,0.024169626773616167,0.08837337751417138,0.01825311470540329
22912000000,1,0.032,MAIN,MAIN,TRACK_MAIN,False,"[-0.2417506572517824,-0.18297248873661212,2.8815657379666875]","[0.005380936662139124,-0.0013663717155340664,0.07290724611516991]","[0.00017029136632517152,1.669479612068418e-05,3.6393167636096007e-06]","[0.010555137406121368,0.0010323462694044232,0.0002221754589436211]","[-0.2424805692174355,-0.18309799000285246,2.8833208892065714]","[0.009210060802381364,-0.0004451009581903597,0.05462095778307715]","[-0.14587780112253695,-0.09077214062419078,2.9174849186114984]","[-0.008888197969647274,-0.009319759615656141,0.061002364973550244]","[-0.0668765903,-0.0608262159,2.89009237]","[0.00538093643,-0.00136637175,0.0729072466]","[0.000170291372,1.66947957e-05,3.63931667e-06]","[-0.06688375522692998,-0.0608223540087541,2.889939546585083]","[0.005376903728271524,-0.000770283630117774,0.061344217509031296]","[0.03683261387050152,-0.01893592750032743,-0.031766319647431374]","[-0.06748595833778381,-0.06108302250504494,2.8895530700683594]","[-0.0018635063897818327,-0.005062994547188282,0.040720414370298386]",0.0019050138897912195,0.21281218184094944,0.08835673665838335,0.021882044258092273,0.13456137915477503,0.052242964679083626,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,12.0,20.0,20.0,0.0731183149910125,0.00017114645859295734,0.00017041103590411248,0.010607828543892127,0.1379251179889609,0.021143057834581678,0.08835673665838335,0.021882044258092273
22928000000,1,0.048,MAIN,MAIN,TRACK_MAIN,False,"[-0.24166453238846455,-0.1829943477576658,2.882732254539383]","[0.005385230550911206,-0.001365951315133976,0.07290733710325803]","[0.0003799935816277221,3.716584902795737e-05,7.999063530889944e-06]","[0.01563598056414863,0.001523823265124857,0.00032150350181647515]","[-0.24299984221622217,-0.18318977612131854,2.8846681767738236]","[0.008104446820661552,-8.78411047718229e-05,0.05175941026526313]","[-0.14598596439543998,-0.09091172974749376,2.9183120328631653]","[-0.0076179661676023,-0.009047689395151156,0.05527171460659468]","[-0.0667904615,-0.0608480722,2.89125872]","[0.00538523076,-0.00136595126,0.0729073361]","[0.00037999358,3.71658498e-05,7.9990632e-06]","[-0.06683352589607239,-0.060837144032120705,2.8906755447387695]","[0.006361369043588638,-0.0009422244038432837,0.07350524514913559]","[0.03807125613093376,-0.020598948001861572,0.02889414131641388]","[-0.06748547405004501,-0.061156515032052994,2.8906021118164062]","[-0.0007229867624118924,-0.004522234667092562,0.03819950670003891]",0.0023598812426108957,0.2127081016334208,0.08840554005064984,0.018959977961442175,0.1467528275977833,0.052173189782470195,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,12.0,12.0,12.0,12.0,0.07311871398328808,0.00038189056996684853,0.0003802585312651159,0.01571334751246372,0.13805375541779277,0.018433920726374998,0.08840554005064984,0.018959977961442175
22944000000,1,0.064,MAIN,MAIN,TRACK_MAIN,False,"[-0.24157830853465043,-0.18301619709927272,2.8838987731924277]","[0.005393524493619487,-0.0013651411606834336,0.07290751023251943]","[0.0006699534717446125,6.537096413631719e-05,1.38864979708924e-05]","[0.020587584886886428,0.0019991421305516916,0.00041315698756662486]","[-0.2428570954058941,-0.18317988151462627,2.8854887622346856]","[0.008625582888575971,0.0008740266257987041,0.05101414455242655]","[-0.1460902052520767,-0.09104582945449491,2.9191134783200607]","[-0.006908356776574215,-0.00871487753050101,0.051364398633424936]","[-0.0667042434,-0.060869921,2.8924253]","[0.00539352465,-0.00136514113,0.0729075074]","[0.000669953472,6.53709649e-05,1.3886498e-05]","[-0.06676890701055527,-0.06085353437811136,2.891550362110138]","[0.00645310792606324,-0.0008972632058430463,0.07368015311658382]","[0.03665026556700468,-0.021523107308894396,0.03438324574381113]","[-0.06748547405004501,-0.061156515032052994,2.8906021118164062]","[-0.0007229867624118924,-0.004522234667092562,0.03819950670003891]",0.002046986469030779,0.21261004651971602,0.08879736991540323,0.015137748710092947,0.14693073903990328,0.054901267438691836,16.0,16.0,WAIT_FIRST_COMMAND,WAIT_FIRST_COMMAND,16.0,16.0,12.0,12.0,0.07311948280148589,0.0006732784357757692,0.0006704136313763119,0.02068854560932876,0.13777930218607598,0.018258506027615848,0.08879736991540323,0.015137748710092947
