bag_timestamp_ns,timestamp_us,timestamp_ns,position_ned,velocity_ned,acceleration_ned,jerk_ned,yaw,yawspeed
1788526832316686115,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832336702143,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832356678359,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832376694986,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832396645927,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832416716485,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832436724299,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832456709413,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832476736351,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832496709518,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832516754528,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832536710306,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832556633178,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832576688700,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832596660833,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832616696657,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832636699701,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832656671458,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832676730497,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832696666545,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832716669143,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832736656139,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832756658757,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832776712197,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832796662233,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832816705333,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832836713848,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832856667247,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832876756658,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832896718184,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832916720996,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832936679742,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832956701818,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832976702301,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526832996671732,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833016691515,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833036724788,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833056718607,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833076717920,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833096666794,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833116773090,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833136665179,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833156715183,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833176718022,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833196718577,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833216714568,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833236718264,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833256667174,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833276690541,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833296637120,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833316688216,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833336728264,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833356644025,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833376677986,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833396631811,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833416735296,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833436669797,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
1788526833456673447,0,0,"nan,nan,nan","nan,nan,nan","nan,nan,nan","nan,nan,nan",1.5722954273223877,-0.0
