session_label,session_id,source_git_head,source_tree_sha256,source_content_sha256,px4_sha,px4_binary_sha256,scenario_sha256,raw_file_path,size_bytes,sha256,entry_type
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/REPORT.html,3150939,c92bfa384dafc0991f42b23a9923313097da993189a7d77bc7a2ec075c277540,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/benchmark_metrics.json,16352,107dcda36edea2df2a8ddec454106a1165492aab54001f3d4ffd424b66d38c2a,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/config_snapshot/external_mode.yaml,948,c6b68c172a2214facc1ab51ea88de472d2a237e2d33a1e877c09b6f85231567b,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/config_snapshot/external_mode_params.yaml,504,8da6681cef5e6c96ffbab7b48fb638fd0dd630576778b600a09b575ac2a7c143,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/config_snapshot/mapping.yaml,915,65a8e5582576157660df8c13cd084c199679a07832564214d63d1e22d842126b,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/config_snapshot/mission.yaml,892,e1490f004ad6b2feb89253e2aee90581d53cd30ad3793f9e36f1a9afa44a7152,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/config_snapshot/navigation_runtime_params.yaml,1134,2f5ec3221966d442cefd592bb2c835459ebe80becbc8039cb919d3f22baa0d91,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/config_snapshot/planner.yaml,3448,6480ff9679e20c3d5f9f5a38efbe7702d9ca98e66c454299019b423d5d298356,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/config_snapshot/scenario_config.yaml,9137,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/config_snapshot/sim.yaml,3386,7a10d650dadf12198afe27e9844d2a0d1ccfeaf2fcdb084643a5459f653380bd,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/execution_timeline.jsonl,52458434,b205950da68d6298ef2c23373afe21cc5194f2efc7d90436c0402c9e6d8a6f08,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/external_mode_params.yaml,504,8da6681cef5e6c96ffbab7b48fb638fd0dd630576778b600a09b575ac2a7c143,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/fast_lio_params.yaml,2791,457c4b660fd772ca199ceeaa70e3cdd1e1134aaa615d971cd0c330f3a146ccee,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/2026-09-25-16-01-47-208655-letandat-Legion-5-Pro-16IAH7H-350782/launch.log,1086,9fc6e338f6117a39373a6b1943787aca0b905725ca4cfbf3fa8fbfd3c8c8036c,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/2026-09-25-16-01-48-525773-letandat-Legion-5-Pro-16IAH7H-351059/launch.log,1639,6c1114a8c2f70553c8cca94cdc5290d8e4bf20a61670fb68d4f0d258399ead98,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/2026-09-25-16-01-52-227498-letandat-Legion-5-Pro-16IAH7H-351324/launch.log,731,5e0ba0b31b369dc9040732fdf6526b734210efa0fcf026b96a627117a9dea93b,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/bridge.log,632,15ecc9476b1706b6b6085f113a9ba7b1e3bc61ba2d1edb7caa35861643b6dfb9,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/bridge_lidar.log,2691,0efc15e9579d67ae28d6250b18232d225f07f2d1977f4a6526b9dd3b05439a36,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/external_mode.log,43304,5456ef655521fa31a69af3ecf77a48a30031761bb0e83151c4a6a87a9634d0ff,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/external_mode_scenario.log,238,bb1608851c8ef7e738b9919663842e7834f89ea87baac313817eebbd377dc888,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/fast_lio_node_351082_1790326908670.log,458,a4326190ee87d11ef776ac84263fec65b60fdbdc0584ca7b9713f5d60cedb0cc,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/gazebo.log,2558,729b16ae715828c8c9d8102f141b90622c21519830d1e3755195463fbc7833ea,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/gz_lidar_bridge_351000_1790326907147.log,2505,86a20038da0a0fd98d1b599658aa4b82651606687b791072e61074df810912b1,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/gz_visibility_bridge_350922_1790326906979.log,71,cca90654f37d045f6b4d5d9dcdc7f274cd9f3208d9f83c228d22e0766ead3829,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/lio.log,3190,7c0acdeaeb367609df43efe6ed5fd561756c8db8eaaeeda20385415fc49309e9,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/mapping.log,205262,8feb5da22fe36ddc35f4ce1149150aed059e6c65a137a3b2719f2704be595928,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/monitor.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/navigation_runtime_node_351038_1790326907291.log,121467,ef03a83d29a902b46850e6c1e20b376030145a1cb122625789ab9db5bb19b24f,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/parameter_bridge_350944_1790326907048.log,632,15ecc9476b1706b6b6085f113a9ba7b1e3bc61ba2d1edb7caa35861643b6dfb9,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/px4_gazebo.log,9054,f781adcf5d9aef026bf34b1b19705e76595a7857d5a4e13d59135eb45ce937f3,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/px4_ingress.log,71,d5527ed74ccb8061b986b325df8ee803d52ea0faabf08443b41d01cc94f8c108,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/px4_navigation_external_mode_node_351392_1790326912315.log,38739,de4f405f68968405748fd72be2b0b86524a48f098c1ee541ce1cbd397ff5bfcc,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/px4_odometry_bridge_external_node_351083_1790326908670.log,1012,5f6f83c8f161a59d90de4fa6db123bebd579061a4e76020be03b826f8c6d3dd2,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/px4_odometry_bridge_node_350975_1790326907074.log,71,d5527ed74ccb8061b986b325df8ee803d52ea0faabf08443b41d01cc94f8c108,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/python3_350580_1790326902090.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/python3_350762_1790326907137.log,4157,fddd219a37c6e1ef66da3e8363fad98f34ee65601aec191ec545a1557775b05f,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/python3_350773_1790326907046.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/python3_351626_1790326914793.log,238,bb1608851c8ef7e738b9919663842e7834f89ea87baac313817eebbd377dc888,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/robot_state_publisher_351081_1790326908672.log,144,29be37ae4931fe95fab64a245c05189b1d054250c4f06c9512179dc462e568ec,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/rosbag.log,4405,100367f2769d86e08766596c44dc4cd826d86a3e9e9320afb8408b39be797197,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/visibility_bridge.log,201,e9f6107044cca1c9cb3d10fd5e894d617502c52780dadbbf56913ef72d07603a,file
short_stale_420,external-mode-check-20260925T090136-348595,d9ab33c3e2321ac60794da4128863bc7933458ea,5d6bfbdcea29d19d370267cba4667700cee73958,c3bb8eb5d33a56e9ea2fa286d0226e37b4aa053dee281705a4f5f541da32858b,deaff86ee335dd697677bcfc2415a23878e1b895,b69d990830625c54de458282ff109286c5a35597680675bcad0a163ea8640edc,fae0da26aa63dc6a098e6101d99393047746a0be61a173c047984b54201e4bbc,/home/letandat/Dev/uav-navigation/.artifacts/runtime/external-mode-check-20260925T090136-348595/logs/world_observation_gate.log,906,8506531570d1e1661a59f23888bf89388850b8d62947c7b879200187a41e3129,file
